,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
L.Ring_M_d_x,0.0,0.0,0.0,0.1780831217766,0.7913119912146002,0.840142405033,0.7243168830872,0.7476381659506,0.7101415276528,0.673765349388,0.7055945158006001,0.6747146129612,0.6586012601851999,0.615968179703,0.6096672654149999,0.6306060552598,0.6583886504172001,0.5211021900175999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.01122848913074,-0.5787088751792,-0.5212968826294,-0.6642934203148,-0.6024381279946,-0.5579887151718,-0.5313695549963999,-0.45268812179580004,-0.4726702749728,-0.503307378292,-0.5268249750135999,-0.5318217635156,-0.5341297745704,-0.5830067634584,-0.4700576782225999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.09033453464499999,-0.013798405230080002,-0.09756446033720001,-0.1838548332454,-0.2760765731336,-0.4252926349642,-0.5130555272102001,-0.5447462677953999,-0.5665536522864,-0.5592408895492,-0.5855675697326,-0.5877203822134,-0.5625688314436,-0.47461604476,-0.3836000442504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,25.2066864014,116.76210021979998,72.23105621336,26.937405586239997,-16.7357849419,-50.57819976806,-58.41573486330001,-51.57306137081999,-41.09290161132,-36.77549209596,-32.104373931880005,-27.18113594056,-19.98696365356,-13.40151176454,-10.74075241088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,57.69663696280001,360.5804504394,386.24397583000007,397.4767700196,373.52940673800003,354.0777099608,346.10581054679994,333.18886718760007,321.1259582518,312.063574219,305.3839660644,290.6511291504,268.3369812012,253.213748169,201.72326660160002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,9.80116653442,21.368972778339998,-10.792647838598,-34.6973300934,-44.51127700806,-38.6836074829,-27.53110275268,-14.203417015055999,-7.120796203614001,-4.617852163316,0.28848973512600007,2.067478823662,-1.14683322161478,-14.681516075140001,-12.05362110138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,17.5880645752,96.41491699205999,44.821828842180004,7.1797519445289995,-19.822323417678,-47.68266067504,-67.7775871277,-65.06593322751999,-53.56766357422,-51.30439605712,-45.71731948852,-40.37706680298,-34.274533844,-27.51594085694,-19.84365768432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,59.4042785644,373.38822021479996,404.20546264660004,424.20257568359995,399.76592407219994,385.79338989280006,372.54844970700003,357.45045776380005,348.5882080078,339.7694641114,332.17214965820006,317.7716369628,296.2692138672,281.63095092780003,227.37412109380003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,10.854879760740001,49.89507369994,5.8176208496260005,-16.235718536380002,-15.01456508636,-15.093480300931997,0.2409009218213999,14.191393852238003,18.65517921448,19.8597610474,26.27443618776,27.9211845398,23.21077117918,9.139230346662,4.349436569214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.1934044361114,0.5121481120584,0.6899029970168,0.49730937182900004,0.0776896223425,-0.07288206927469999,0.23564215153452,0.33962191939360004,0.3139955282212,0.36569930315000004,0.342644250393,0.3321477055548,0.35962479114539997,0.355266737938,0.22912435531599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,-0.043349763751000005,-0.3223775669932,-0.45209895223372004,-0.6727010250092,-0.6603853583334001,-0.7982983827590001,-0.6655734896661999,-0.6106756210326,-0.6912375211714,-0.697370195389,-0.6742712020874,-0.6826357722284,-0.703067290783,-0.7152742028236,-0.6456439256668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,-0.026749300956799997,-0.7180152893066001,-0.41808819174760004,-0.4646873980764,-0.7424459576608,-0.5937744498254001,-0.6990342020986,-0.7147107362746,-0.6487932205200001,-0.6161129832268,-0.6540785193444,-0.6507497787476,-0.6130922317506,-0.5995792627334,-0.4128725767136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,17.5880645752,96.41491699205999,44.821828842180004,7.1797519445289995,-19.822323417678,-47.68266067504,-67.7775871277,-65.06593322751999,-53.56766357422,-51.30439605712,-45.71731948852,-40.37706680298,-34.274533844,-27.51594085694,-19.84365768432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,59.4042785644,373.38822021479996,404.20546264660004,424.20257568359995,399.76592407219994,385.79338989280006,372.54844970700003,357.45045776380005,348.5882080078,339.7694641114,332.17214965820006,317.7716369628,296.2692138672,281.63095092780003,227.37412109380003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,10.854879760740001,49.89507369994,5.8176208496260005,-16.235718536380002,-15.01456508636,-15.093480300931997,0.2409009218213999,14.191393852238003,18.65517921448,19.8597610474,26.27443618776,27.9211845398,23.21077117918,9.139230346662,4.349436569214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,12.86440887452,109.40122070313998,60.77047348021999,24.94825935364,2.73237321376,-30.43146629332,-73.58207092286,-71.77662506102,-61.30219802858001,-60.312527465820004,-54.15754394529999,-48.5587348938,-42.1115119934,-27.02385482788,-20.72144508362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,60.4630371094,367.0877380372,410.44503784179994,429.0690429686,399.01412963859997,399.00026245099997,388.9432556152,373.70364379859996,365.6151855468,356.94752197259993,348.781225586,334.58673706039997,314.2906433104,303.51160888659996,245.1458068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,11.50819702148,67.54429855345998,18.438784480105998,-0.96042366996534,-5.562621116648001,-7.670344066614,17.45994625092,31.32609329222,34.63665771482,35.03623580932,42.38609924314001,43.95085754394,37.8960933685,20.317037963860002,12.74848194122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.19340447187419998,-0.5271995007992001,-0.6474603056908,-0.7213405728340001,-0.9156435012818,-0.7003393799066001,0.23564222455005995,0.27243110835539996,0.31399571895580003,0.36569929718980004,0.3426441729068,0.3321477472782,0.318154498935,-0.019977023825079997,0.035635188221820005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,-0.043349611759200005,0.2557780411094,-0.25330546423788003,-0.19756191931656797,0.030520280264316003,-0.536153820157,-0.6655731797215999,-0.6598237395286001,-0.6912372112273999,-0.6973703384400001,-0.6742715358733999,-0.6826355814934001,-0.731608438492,-0.8882801175118,-0.7214698433876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,-0.026749300956799997,-0.7164981067181999,-0.5123759388924001,-0.6201246857642,-0.3837165772916,-0.3013539224864,-0.6990344643591999,-0.695610141754,-0.6487934947012,-0.6161128997801999,-0.654078269005,-0.6507499217985999,-0.5961738824844,-0.45378085970879994,-0.3409726083278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,12.86440887452,109.40122070313998,60.77047348021999,24.94825935364,2.73237321376,-30.43146629332,-73.58207092286,-71.77662506102,-61.30219802858001,-60.312527465820004,-54.15754394529999,-48.5587348938,-42.1115119934,-27.02385482788,-20.72144508362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,60.4630371094,367.0877380372,410.44503784179994,429.0690429686,399.01412963859997,399.00026245099997,388.9432556152,373.70364379859996,365.6151855468,356.94752197259993,348.781225586,334.58673706039997,314.2906433104,303.51160888659996,245.1458068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,11.50819702148,67.54429855345998,18.438784480105998,-0.96042366996534,-5.562621116648001,-7.670344066614,17.45994625092,31.32609329222,34.63665771482,35.03623580932,42.38609924314001,43.95085754394,37.8960933685,20.317037963860002,12.74848194122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,9.67847366334,122.3117279052,75.80061798096,36.98713073728,17.788822841646002,-14.537598466876,-59.615518188479996,-76.30274353026,-60.30341110229999,-59.82692184446,-51.730044555659994,-44.14754333496,-37.42573890686,-20.606532287599997,-16.498360824579997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,61.1771362304,360.63763427719994,403.77243042,418.80567016580005,392.25062255859996,397.8647766112,397.170678711,384.6658325198,380.4533325196,372.20148925780006,363.9347473144,349.532336426,329.72081909199994,318.3747253418,257.3308532714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,11.9488357544,73.6229423523,18.153079462042,-5.313504266742001,-6.849142408381999,-11.693716645248,15.331808948518002,42.882830047620004,41.879377746559996,41.59732513428,48.71525650022,49.67490844726,41.797770690920004,24.019387435899997,15.84191093446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.1934044122696,-0.7770946860314,-0.9046775221823999,-0.7246303200722,-0.9062607765198001,-0.956665933132,-0.8406589627266001,0.2724310457706,-0.06011786442260001,-0.02922904379668,-0.14611330479378,-0.2655134141446,-0.2820407509802,-0.3862641513348001,-0.2541910558938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,-0.0433498829604,0.38823734819858,0.4016300559044,0.617761516571,0.4071013450621999,0.06834589093919999,-0.4952157735826,-0.6598237395286,-0.8931211709978,-0.9181501388548,-0.9121036171911999,-0.8995884299278,-0.9287557601928,-0.8946237444876,-0.7334284067154001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,-0.0267492800952,-0.365878899907642,0.017196816951020003,0.26201579123740004,0.07743683308362001,0.24217035323376002,0.12809442281713998,-0.6956101179124,-0.4359457254408,-0.3949179291726,-0.380957454443,-0.3445355296138,-0.23484537601480002,-0.22284759581099997,-0.1861961483954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,35.4817810058,167.2206756594,123.53437194839998,74.03923339843999,30.701585006720002,-9.525407314301999,-21.757689666759997,-14.852878952040001,-7.234653949738001,-4.0093247890459995,-1.4406988084321999,3.7964798212038,11.606649780264002,21.33191871644,16.66196899414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,55.938977050800005,337.2674804686,366.1387878418,370.09263916,350.257196045,332.408416748,325.3192810058,316.3173828124,302.2414916994,291.031628418,283.53865966780006,269.0693542482,245.850668335,227.95235900900002,181.2849517822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,14.11880645752,24.560104942320002,-19.449272155777997,-49.296723938,-63.98850784302,-70.4339187622,-65.02136230468001,-53.55279846192,-48.080720520019995,-45.43719558716,-41.723334503180006,-39.85077972412,-42.10089797974,-51.206941986059995,-41.50270080568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,26.2038757324,130.83965148919998,81.64993591305999,38.195637130739996,-6.974303770082,-48.42062072754,-60.10141372682,-55.187739563,-46.48738021850001,-42.57976684572,-38.00762405394,-32.30983581542,-25.600571823120003,-16.68198757174,-13.520409965499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,54.08207397459999,371.42395629860005,395.0156250002,406.44650268559997,383.9485778808,361.9042785644,352.65672607420004,338.9287231446,325.20029296900003,315.309857178,309.47839965820003,295.72746582019994,272.005810547,256.7588745116,204.5097045898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,10.24381408692,21.96706562044,-20.20039806368,-46.84811859132,-56.68345184326,-55.55935897828,-45.15357513428,-31.795299148559998,-24.73172378538,-22.2851459503,-17.16447601318,-15.374790000920001,-18.785921668999997,-32.91725807190001,-26.62889823914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.18148138523100002,0.711634671688,0.8192846059798,0.7011221766469999,0.7369629025457999,0.7608136892318,0.7500262022017999,0.7889740586282,0.7678068041802,0.7544609308244,0.7152709722520001,0.7062611222268,0.7277955174448,0.7435747861862,0.5903854250907999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.036322137713399996,-0.6681211709978,-0.5648481845854,-0.711103308201,-0.6590235710143999,-0.5769567489624,-0.5347368001938,-0.4422913610936,-0.449087882042,-0.47489669919,-0.5073968768120001,-0.5214486122132,-0.5116102337835999,-0.5634726881978,-0.45429006814980005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.075797176361,0.05072138309459999,0.014692471921359997,-0.04789618700742,-0.14289126396174,-0.2909553080798,-0.3886258244516,-0.4255897223948,-0.4567203342914,-0.4528679609298,-0.480385994911,-0.4787650048732,-0.4560548901558,-0.35775716900839993,-0.2909404933452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,26.2038757324,130.83965148919998,81.64993591305999,38.195637130739996,-6.974303770082,-48.42062072754,-60.10141372682,-55.187739563,-46.48738021850001,-42.57976684572,-38.00762405394,-32.30983581542,-25.600571823120003,-16.68198757174,-13.520409965499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,54.08207397459999,371.42395629860005,395.0156250002,406.44650268559997,383.9485778808,361.9042785644,352.65672607420004,338.9287231446,325.20029296900003,315.309857178,309.47839965820003,295.72746582019994,272.005810547,256.7588745116,204.5097045898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,10.24381408692,21.96706562044,-20.20039806368,-46.84811859132,-56.68345184326,-55.55935897828,-45.15357513428,-31.795299148559998,-24.73172378538,-22.2851459503,-17.16447601318,-15.374790000920001,-18.785921668999997,-32.91725807190001,-26.62889823914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,20.1437728882,112.82664184579998,68.19679031374001,29.0319349289,-11.907891130452,-43.72463684082,-52.80824508668,-58.6112236023,-55.70076675414,-53.45737762452001,-47.29056854248,-41.33575668336,-35.31315307618,-26.410799789420004,-18.62352905272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,54.2526855468,378.62752075199995,411.12716674780006,426.90158081059997,402.04193725560003,385.41495361340003,378.03565063479994,363.3164428712,349.27193603519993,338.9272644042,332.278125,318.3448181154,294.5712036132,280.34931640599996,224.8498779296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,11.700071716299998,43.9325920105,-1.7313368797419997,-24.960308074960004,-31.530155944820002,-35.47620086668,-28.215806961040006,-12.560712623606001,-6.825043773648,-4.6289944171899995,2.3847637593754,4.511582708360001,0.8251740410919002,-14.672327232345998,-12.74224700928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.19439129829400004,0.5729074001312,0.42787994742380003,0.2914534211158,0.15691373795282,-0.14935668408842,-0.2319605946542,0.10888455584668,0.2930335879326,0.34596454501140006,0.2952459096908,0.2870711982254,0.30891062617299997,0.30942677557480003,0.162305700779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,-0.0054727461189,-0.22911079823972003,-0.5124308407306,-0.6505779504773999,-0.5754629492762,-0.7477615952494,-0.8071815013884001,-0.7756561636924,-0.765603375435,-0.751156282425,-0.7251498222349999,-0.719349360466,-0.7176969408988,-0.7502986431122001,-0.6469231963158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,-0.046712705493,-0.6986179947854001,-0.5874121546744,-0.6961462974550001,-0.8000056385994,-0.6387487649920001,-0.5387089133262,-0.6117597699166,-0.5695255041121999,-0.5615573644638,-0.6217674970625999,-0.6324899911877999,-0.6237349033354,-0.5802836060523999,-0.44166766405119995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,20.1437728882,112.82664184579998,68.19679031374001,29.0319349289,-11.907891130452,-43.72463684082,-52.80824508668,-58.6112236023,-55.70076675414,-53.45737762452001,-47.29056854248,-41.33575668336,-35.31315307618,-26.410799789420004,-18.62352905272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,54.2526855468,378.62752075199995,411.12716674780006,426.90158081059997,402.04193725560003,385.41495361340003,378.03565063479994,363.3164428712,349.27193603519993,338.9272644042,332.278125,318.3448181154,294.5712036132,280.34931640599996,224.8498779296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,11.700071716299998,43.9325920105,-1.7313368797419997,-24.960308074960004,-31.530155944820002,-35.47620086668,-28.215806961040006,-12.560712623606001,-6.825043773648,-4.6289944171899995,2.3847637593754,4.511582708360001,0.8251740410919002,-14.672327232345998,-12.74224700928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,16.7916519165,115.87280731180002,81.47514038086001,41.4767074585,1.8929499864479997,-28.756923294079996,-46.95589599608,-58.90038833618,-52.86589279174001,-56.875129699700004,-52.42539138796,-46.328409576400006,-40.68562850952001,-31.792253494259995,-17.924514389040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,54.3470581054,374.9549743652,410.86871337879995,428.2013793944001,402.3708435056,391.82585449219994,391.19050903320004,377.3678039552,364.86846923819996,353.15755615219996,344.8896972658,330.85550537119997,307.0531677244,293.39826660180006,236.8959594726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,12.505594635,58.71699905395999,7.128089407090319,-12.941072940818,-21.20249481202,-30.295697402960002,-19.956531333919997,-2.440767300129,0.1957176744938,4.3573204159744,13.198347282400002,15.51165008546,11.67297306061,-4.5802164077739995,-6.192279624938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.1943912744522,-0.17515063285826,-0.7634884119031999,-0.7155587673186,-0.7935309529304,-0.8606246590614,-0.33650276660899997,0.01662662550808,-0.16300169974551998,0.19651647582642,0.2952459216118,0.28707137107860003,0.308910536766,0.30942691564540004,-0.04019254446013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,-0.0054727148264599994,0.2111667156218,0.014860725775160014,-0.0747367851436,-0.01891169380396,-0.36861867308600005,-0.7563879966736,-0.8079357981684,-0.8967809915542,-0.8182238698005999,-0.7251497030258,-0.7193490266802,-0.7176971435548,-0.7502984046937999,-0.6926346063614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,-0.046712702512800006,-0.8500847518444001,-0.509405839443,-0.6910908937454,-0.5938274979590001,-0.2978724062444,-0.4748980760574,-0.5818842768672,-0.40368493795399996,-0.5167018175124,-0.6217675924299999,-0.6324902772902,-0.6237346887590001,-0.580283808708,-0.3766148984432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,16.7916519165,115.87280731180002,81.47514038086001,41.4767074585,1.8929499864479997,-28.756923294079996,-46.95589599608,-58.90038833618,-52.86589279174001,-56.875129699700004,-52.42539138796,-46.328409576400006,-40.68562850952001,-31.792253494259995,-17.924514389040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,54.3470581054,374.9549743652,410.86871337879995,428.2013793944001,402.3708435056,391.82585449219994,391.19050903320004,377.3678039552,364.86846923819996,353.15755615219996,344.8896972658,330.85550537119997,307.0531677244,293.39826660180006,236.8959594726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,12.505594635,58.71699905395999,7.128089407090319,-12.941072940818,-21.20249481202,-30.295697402960002,-19.956531333919997,-2.440767300129,0.1957176744938,4.3573204159744,13.198347282400002,15.51165008546,11.67297306061,-4.5802164077739995,-6.192279624938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,13.83749084472,127.4142669676,93.72154388423999,55.12384796142,16.021564579021998,-14.090925168978,-37.745067596439995,-55.66775970458,-48.70258636474,-58.64291000364,-50.528959655760005,-42.48357772826,-36.382195281979996,-31.975347518939998,-17.30848617552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,54.4302246094,367.5682983398,402.99498901360005,423.7893066406001,397.0666015626,394.666772461,401.3199279786,390.18866577119996,378.5011047362,366.12808227540006,358.2619750978,344.0018554686,320.607293701,306.5187316894,247.5119506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,13.21548614502,64.17057571412,6.1394285202019985,-8.061043071748,-19.558707237260002,-28.29829444884,-14.905468845386,5.1848694622498,5.52308526039,11.827354049692,20.32571983338,22.38524627686,17.29728832246,3.1476911544800004,-0.4199176345021399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.194391310215,-0.7530167818068001,-0.799010515213,-0.8904008388520002,-0.9218144774435999,-0.9568757653236,-0.6009558618067999,-0.21091126650567998,-0.2716330468652,0.11533786952522,-0.12373173162344,-0.25085402131080003,-0.28077535033240003,0.011945899669075999,-0.040192404389340006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
