,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
R.Thumb_P_e_z,-31.485660362248,-37.643416595459996,-32.98660507202,-26.28585243224,-10.460723686228,2.4272295594245996,14.172903251650002,36.42791633608,55.49875183106,63.35592498778,62.09752578734,59.77517547608001,63.22183685302,75.09740753174,91.39435272216001,100.36557006828,102.2986938478,105.67119445800002,108.0592620848,108.70194091799999,108.7669250488,108.9107788086,108.95692596440001,108.93105163579999,108.8986206054,109.142955017,109.6784255982,109.94505920399999,109.9627136228,109.64149780279999,109.96934814439999,110.55203247060001,109.5822052,109.3171813964,110.1525024414,109.91768951419999,109.3284072876,109.182571411
R.Thumb_P_d_x,0.4387851774694,0.4815395593642,0.5499375343323999,0.5308121681214001,0.45659397840519994,0.315318119526,0.2225723177192,0.11600897163148001,-0.036257891729548006,-0.22380163371580003,-0.2496918469668,-0.2376757711172,-0.23680086433880004,-0.28687120676020006,-0.36333403587339996,-0.3377491950988,-0.306839376688,-0.3194279134274,-0.326850837469,-0.3200451433658,-0.31693886518479997,-0.319341379404,-0.31846384406079997,-0.31208930611600005,-0.3068484902382,-0.30040608644499994,-0.29743923544879997,-0.293928414583,-0.3049563169482,-0.31996881365779994,-0.3222676873204,-0.3155465126036,-0.30859336853020003,-0.304575353861,-0.31016405224800003,-0.31610783338540005,-0.313813048601,-0.312273472548
R.Thumb_P_d_y,-0.523110616207,-0.5686428427698,-0.5285411953926,-0.5874919652939999,-0.5799418210984,-0.6258579730988,-0.6079871535302,-0.4987188339234,-0.531238782406,-0.6302093386650001,-0.692143690586,-0.7185654520988,-0.6996083021164,-0.6116259813308,-0.5294811129572,-0.458534067869,-0.4084060192108,-0.3831513822078,-0.3733871519568,-0.3622729301452,-0.3586744904518,-0.359028750658,-0.3629839599134,-0.36615684032439993,-0.3723006010058,-0.3724578619004,-0.3637895405292,-0.35867716074,-0.3408855736256,-0.3350553274154,-0.33607845902440003,-0.35245893001559997,-0.35785182714459995,-0.3618602275848,-0.35919608473779996,-0.37030466794959993,-0.3779218018052,-0.37900182604800003
R.Thumb_P_d_z,-0.35460536479960003,-0.6661889433862,-0.6463218808172001,-0.6105900764464,-0.673733663559,-0.7117915511130001,-0.761319875717,-0.8576175332070001,-0.8432870388032001,-0.741616523266,-0.6769212603568,-0.65332198143,-0.6736629366876,-0.7360985040664,-0.7661115288735999,-0.8215729117392,-0.8595496535302001,-0.8666556596755999,-0.8681772708894002,-0.8753965258598001,-0.8780099987984,-0.8769913673400002,-0.875680208206,-0.8766509294511999,-0.8759179472924,-0.878078854084,-0.8827090740201999,-0.8859641194344,-0.8892337918282,-0.88620159626,-0.8849809408188001,-0.8809938907622001,-0.8813109040260001,-0.8810730218887999,-0.8802073359492001,-0.8734510302546001,-0.8710316419604001,-0.871115922928
R.Thumb_I_s_x,7.866644954676,4.686543655396,3.7007274150839997,2.3671121597298006,8.906954193124001,16.29101467132,17.33652038574,22.19324378966,33.296380615219995,43.06443099976,43.250315094,41.025072479239995,37.09375534058,33.03787612914,31.386580276500002,27.2907436371,25.17031707762,25.61364517212,25.5937160492,25.3091796875,25.10826606752,25.21050453186,24.77489204408,23.966790008539995,23.5050807953,22.994720840459998,22.469276809700002,22.06116638184,22.669346237200003,23.40185279846,23.53216514588,22.764404296880002,22.43105773926,23.443543243420002,24.56439857482,25.56238708496,25.49860038758,25.410112380999998
R.Thumb_I_s_y,183.5569793702,183.5390441896,180.64708251960002,180.92685241700002,189.9857666018,196.1702453612,203.595718384,215.1122406008,222.907687378,224.11011047380003,222.96982116699996,222.1559020994,226.00788879420003,229.617236328,232.52169799800004,234.6773834228,234.2671173096,234.057513428,234.57823486319998,234.1391815184,233.9223571776,233.46777648939997,233.64105224620002,233.57698974600004,233.3609069824,233.01575012199996,233.2300292966,234.6812805176,232.81024169920002,232.18938293460002,232.33043212879997,230.47371521,229.58771667460002,229.32815856939996,229.91842346180002,229.85898437499995,229.6326293944,229.62942504900002
R.Thumb_I_s_z,-31.485660362248,-37.643416595459996,-32.98660507202,-26.28585243224,-10.460723686228,2.4272295594245996,14.172903251650002,36.42791633608,55.49875183106,63.35592498778,62.09752578734,59.77517547608001,63.22183685302,75.09740753174,91.39435272216001,100.36557006828,102.2986938478,105.67119445800002,108.0592620848,108.70194091799999,108.7669250488,108.9107788086,108.95692596440001,108.93105163579999,108.8986206054,109.142955017,109.6784255982,109.94505920399999,109.9627136228,109.64149780279999,109.96934814439999,110.55203247060001,109.5822052,109.3171813964,110.1525024414,109.91768951419999,109.3284072876,109.182571411
R.Thumb_I_e_x,-1.7762940406799999,-7.232963848113999,-10.104197120668001,-10.56615915297,-2.0114490941167,8.51642475128,11.5468650818,18.64326343536,31.80511398318,45.71854171752,48.04669342042,46.03509979248,41.94701156616,39.07206878662,38.96527328492,34.31638946534001,31.74060096742,32.490455627420005,32.91631164552,32.52992172242,32.276621246320005,32.364050292959995,31.982853698720003,31.123419952379997,30.5507987976,29.860493087779997,29.21728057862,28.802071380620003,29.498340606699998,30.48757133484,30.65756034852,29.84927635194,29.52003593444,30.173312759399998,31.274118804940002,32.34677352906,32.32300109862,32.1981201172
R.Thumb_I_e_y,193.0961120604,195.99926147460002,191.8559295654,192.9612182616,201.0497772216,206.53533325200002,213.0428131104,220.2569030762,227.70166320779998,233.0718444824,236.6343963622,237.8269317626,239.90109558100002,238.9506072996,238.32520141619997,237.516482544,236.101171875,235.99015808099998,236.8469146726,236.2157470704,235.92079772939996,235.4623565672,235.883395386,236.1005859374,236.1021392822,235.75546569839997,235.62619934079999,236.74785766600002,234.22059326159996,233.3008758546,233.5081481932,232.510369873,231.9357025146,231.6737243652,232.155722046,232.5499664306,232.5803283692,232.59979248
R.Thumb_I_e_z,-19.2367702484,-16.080139732360003,-11.85712203978,-5.054335939885199,12.347565937039999,26.803104019160003,39.4559577942,63.30718231202,82.6343902588,89.26063537598,85.58728027344,81.9575302124,86.55903167724,100.33816986093998,117.29131317139999,126.92148590059999,129.0645324706,132.35187377940002,134.5958740234,135.2820861816,135.3673370362,135.5154388428,135.52695617700002,135.48977050759999,135.4655731202,135.75705566419998,136.3554779052,136.65155639640003,136.6890930178,136.3157470702,136.6300079346,137.17058715820002,136.17518615720002,136.00358276379998,136.8532592776,136.5571289062,135.931033325,135.791992188
R.Thumb_I_d_x,0.34910664558400006,0.43152602910980004,0.4997844815254,0.46822769045840007,0.39528272151939997,0.2814661741256,0.2096049040556,0.12852117270238,0.053988838521746,-0.09608769267784001,-0.1736449450254,-0.18137973845,-0.1757040917874,-0.21845798492440002,-0.27437404990200004,-0.2543518841266,-0.2378663003444,-0.24896360039700002,-0.26510244607899996,-0.2614150345328,-0.2595184624196,-0.2589823067188,-0.2609523594378,-0.2590939462184,-0.2550785779954,-0.248563939333,-0.24430027902120002,-0.2440433353186,-0.2472324788574,-0.25652672648420005,-0.2579631388188,-0.25649607777600003,-0.25664469003680007,-0.2436401844026,-0.2429143249988,-0.2456174552442,-0.2470661342144,-0.24574859440299998
R.Thumb_I_d_y,-0.3453485101462,-0.45110152363780004,-0.40579777956019997,-0.435684299469,-0.4005541980266,-0.3752508878708,-0.34201645255100005,-0.186254003644,-0.173557960987,-0.3244447767734,-0.49470334649079994,-0.5673436641692,-0.5029805064199999,-0.33789928555480003,-0.210106253624,-0.10278488993628002,-0.06639892160892,-0.06996821910144,-0.082133795321,-0.07517862468958,-0.07235023975372,-0.07221047431232,-0.08118033409119998,-0.09136262238026001,-0.09924178570504001,-0.09918687641616,-0.08674935996534,-0.07481701076028001,-0.05105945393444,-0.04023976400492,-0.04263725951314,-0.07373371347786,-0.08500493019822,-0.08491733372212,-0.08099769800901999,-0.09742253869784001,-0.10671656280760003,-0.10753723979
R.Thumb_I_d_z,-0.4434507727624,-0.7806627154351999,-0.7649580001834,-0.7686519145966001,-0.8257363796235999,-0.8824882745742,-0.9153312206266001,-0.973119390011,-0.982400882244,-0.9378372430802001,-0.8504076957701999,-0.8030754208562,-0.8448844313622,-0.9138001322743999,-0.9375566482542,-0.9614130139352,-0.9690130591392,-0.9659300684927998,-0.9607141017913999,-0.9622902512547998,-0.9630239605904001,-0.9631777524946001,-0.961924123764,-0.9615144491194002,-0.9618126273156001,-0.963519537449,-0.9657984137532001,-0.9668646216392001,-0.9675844907760001,-0.9656971096991999,-0.9652050733568001,-0.9636807441712,-0.9627547502516001,-0.966137087345,-0.9666567444801999,-0.9644366860389999,-0.963104045391,-0.9633501172069999
R.Thumb_D_s_x,-1.7762940406799999,-7.232963848113999,-10.104197120668001,-10.56615915297,-2.0114490941167,8.51642475128,11.5468650818,18.64326343536,31.80511398318,45.71854171752,48.04669342042,46.03509979248,41.94701156616,39.07206878662,38.96527328492,34.31638946534001,31.74060096742,32.490455627420005,32.91631164552,32.52992172242,32.276621246320005,32.364050292959995,31.982853698720003,31.123419952379997,30.5507987976,29.860493087779997,29.21728057862,28.802071380620003,29.498340606699998,30.48757133484,30.65756034852,29.84927635194,29.52003593444,30.173312759399998,31.274118804940002,32.34677352906,32.32300109862,32.1981201172
R.Thumb_D_s_y,193.0961120604,195.99926147460002,191.8559295654,192.9612182616,201.0497772216,206.53533325200002,213.0428131104,220.2569030762,227.70166320779998,233.0718444824,236.6343963622,237.8269317626,239.90109558100002,238.9506072996,238.32520141619997,237.516482544,236.101171875,235.99015808099998,236.8469146726,236.2157470704,235.92079772939996,235.4623565672,235.883395386,236.1005859374,236.1021392822,235.75546569839997,235.62619934079999,236.74785766600002,234.22059326159996,233.3008758546,233.5081481932,232.510369873,231.9357025146,231.6737243652,232.155722046,232.5499664306,232.5803283692,232.59979248
R.Thumb_D_s_z,-19.2367702484,-16.080139732360003,-11.85712203978,-5.054335939885199,12.347565937039999,26.803104019160003,39.4559577942,63.30718231202,82.6343902588,89.26063537598,85.58728027344,81.9575302124,86.55903167724,100.33816986093998,117.29131317139999,126.92148590059999,129.0645324706,132.35187377940002,134.5958740234,135.2820861816,135.3673370362,135.5154388428,135.52695617700002,135.48977050759999,135.4655731202,135.75705566419998,136.3554779052,136.65155639640003,136.6890930178,136.3157470702,136.6300079346,137.17058715820002,136.17518615720002,136.00358276379998,136.8532592776,136.5571289062,135.931033325,135.791992188
R.Thumb_D_e_x,-5.017308616639999,-12.393213081339999,-16.89572620392,-16.7604253769,-7.008687281604,4.6762205898756,8.434037780770002,16.260518074020002,29.262825775140005,45.517759704599996,49.55570678712,46.89041366576,42.8171836853,41.290357208260005,41.87116775512,36.78284530642001,34.184132385240005,35.012220764160006,35.78994140624,35.3572113037,35.101547241199995,35.1271827698,34.86518554688,34.119112396220004,33.49220581056001,32.656250762940005,31.891455459600003,31.580765914899995,32.2133644104,33.3740753174,33.8881225586,33.654623413079996,33.35319976808,33.10420303344,33.56958694456,34.367803955060005,34.45078735354,34.345905304
R.Thumb_D_e_y,193.5464172362,198.62179870580002,194.3869812012,196.0473999022,202.8804962158,206.827267456,212.23044128420003,217.23144226079998,223.941610718,234.13414917,241.319506836,241.417312622,241.75722045900002,238.94246521,235.9931945802,232.321548462,230.24072265639998,230.3051696778,231.2951599122,230.4070098878,230.0639587402,229.66116333,230.34165954559998,230.9078002926,231.0081481936,230.542251587,230.09143371559998,231.0020935058,228.23873596200002,227.52480468739995,228.76893920900002,230.08268737820003,229.489807129,227.5120269778,226.54894409160002,226.70113830560004,226.85632629419996,226.97676086400003
R.Thumb_D_e_z,-7.990669369693999,1.96749273985764,5.653074264524,12.595829772931998,30.52948722838,45.36258544922,58.13515625,81.86186828614,101.04038696277999,107.9330276486,103.8929992676,100.55140075678,105.3977233888,119.1527633666,135.846392822,144.9824615478,146.9294921874,150.2621978758,152.4953948974,153.1072540284,153.1772644042,153.3532043456,153.42785034180002,153.4767059326,153.4898864746,153.7703338624,154.290829468,154.5048339846,154.4744415282,154.14127807620002,154.69296264639996,155.57779541,154.57723999019998,154.2579864504,154.8170623778,154.47864074700001,153.88049621559998,153.771026611
R.Thumb_D_d_x,0.17094065547002,0.2721667408942,0.3582052409648,0.32670384049400003,0.26356905698780003,0.2025436729192,0.1641796588894,0.1256730020046,0.134087766707,0.010589831695059998,-0.07958981618285998,-0.04511177316306,-0.0458954386413,-0.11699905991538002,-0.153265425563,-0.1300881415604,-0.12887901067739999,-0.13300527930279998,-0.151563715935,-0.1491195708512,-0.1489949077366,-0.145735761523,-0.15202263891700002,-0.15800163745880003,-0.1551384329796,-0.1474564790726,-0.14104385972039998,-0.14655653834340002,-0.1431983232498,-0.1522427171468,-0.17038937509059998,-0.20070521533479999,-0.20217235386379998,-0.15458376705659999,-0.1210697442292,-0.1065950974822,-0.11222569793480001,-0.113280512393
R.Thumb_D_d_y,-0.0237504214048,-0.13832033723599998,-0.1334951147438,-0.1627743065358,-0.09655750989926001,-0.015397469699392,0.04284687787292,0.1595717057588,0.1983162403108,-0.0560290761291,-0.24710654914379998,-0.189367264509,-0.09789749085893999,0.0004294381477059989,0.1229969114066,0.2739961236716,0.30909727215759997,0.29984294176119997,0.29281593561159996,0.3063698947428,0.3089069128038,0.3059720396996001,0.2922874093054,0.27388280034060003,0.26867203712459997,0.2749602437018,0.2919198393822,0.30304853916159996,0.3155007123948,0.3046469926832,0.24995984137080002,0.128043112159,0.12900372594600001,0.21950015425679997,0.2957179605962,0.3084844231606,0.30190069675459996,0.296575248241
R.Thumb_D_d_z,-0.5931524634362,-0.9518853068354,-0.9235393166542,-0.9309217333794001,-0.9589680671690001,-0.9788816928863999,-0.985195839405,-0.9786287546158,-0.9707864522934001,-0.9848369479178001,-0.9654976248739999,-0.9806955218316,-0.993608057499,-0.9923370242119999,-0.978649520874,-0.9525890350341999,-0.9422503471372,-0.9446429610252001,-0.9440735697748,-0.9401517987249999,-0.9393479704856,-0.9408163785935999,-0.9441456913948001,-0.9486839175226001,-0.9506551504135998,-0.9500732541086,-0.9459632635117998,-0.9416344642638,-0.9380514860151999,-0.9401709795000001,-0.9526934623719999,-0.9708503723144,-0.9705785274504001,-0.9627908825876,-0.9474638223646,-0.9452333331108,-0.94670740366,-0.9482671618459999
R.Index_M_s_x,15.612207221987997,7.944639205934,10.56097564696,8.080617427827999,10.536332702614,10.381805610657999,6.929007148744001,6.884233856202,11.736595344546,14.207501220700001,13.089954376219998,11.317130851759998,7.375030136108,1.4252037525188,-2.8911795854582003,-6.052933216093999,-7.023924541474,-6.963426971434001,-7.21265039444,-7.212819766998001,-7.311591625215999,-7.305629634857999,-7.732988929748001,-8.306705856321999,-8.54946746826,-8.793688201904,-9.190468406677999,-9.517626190184,-9.333095169067999,-9.179055595396001,-9.144015502928,-9.632084083556,-9.700644493100002,-8.516430664064,-7.564428997038,-6.77220954895,-6.798989486694,-6.8342666626
R.Index_M_s_y,155.38302307120003,148.6608856202,146.7065948488,144.79533691400002,155.7207427976,163.69296875,173.85032043439998,192.71683044440002,203.82789306659998,203.7065551756,199.30810241700001,197.1403015138,201.44579162579998,208.71095275860003,216.03974914559998,220.14640502919997,221.06437377919997,222.37719726539999,223.1924957276,223.08095703120003,222.91761169440002,222.6014617922,222.50219421399999,222.1301391602,221.64608154300004,221.30624389640002,221.8828155518,223.1893188478,222.367098999,222.22391967779998,222.38607482939997,219.84123840319998,218.41637878420002,218.47324523919997,219.5433166504,219.3419921874,218.5922302246,218.52355957
R.Index_M_s_z,-48.6782562256,-67.76578216553999,-63.628179168719996,-54.61495590209999,-41.43973693848,-30.305477523780002,-20.42032222748,-1.4735319614319995,19.17692699432,32.24502487182,33.98954620359999,32.67730178832001,36.056272888180004,47.21721954346,63.741073608399994,70.90159149168001,71.30935974121999,74.54038696292,77.22880401612,77.64520111086,77.57671203614,77.67741394044,77.765776062,77.69955444336,77.68387451172,77.79648742676,78.1436920166,78.29503173829998,78.13969726562,77.99196014406,78.33632049558,79.05020599366,78.17891082764001,77.57570800782,78.37591400144,78.29402770996,77.78863983154,77.61470794680001
R.Index_M_e_x,-19.937657165540003,-33.26341781616001,-34.20567550658,-35.54932022096,-29.24341926574,-21.934909439080002,-20.72213478088,-13.994796180745999,0.7548368096351998,10.342881584146,9.01908531189,6.796124839782,4.084389829634,2.338239574432,2.8673968315119995,-0.09580388665279996,-1.721166515352,-0.9296399354930001,-0.27087222039700004,-0.14494420439,-0.4046858429912,-0.5271464824676,-1.0983547568324001,-1.8496417284,-2.150704288484,-2.5259588241560005,-2.953251218796,-3.464871311188,-3.1662748813639996,-2.708669424058,-2.718853998184,-3.3075738430039996,-3.291444206236,-2.717026996612,-1.7498612880720004,-1.0460518956192,-1.233189892768,-1.32251930237
R.Index_M_e_y,188.1919952394,179.74735717779998,174.39088439940002,175.6750915526,187.9294311524,200.0231414796,209.73678283700002,224.879058838,236.6207244872,237.33646850580004,233.58175048820004,231.1735839844,233.81726379399998,234.8101348878,237.52366333,239.94043273919996,240.1629821778,239.8647735598,239.6732452392,239.5290161134,239.374661255,239.12650756859998,239.0043792724,238.451623535,237.9140167236,237.4490753172,237.61063537579997,239.3948516846,238.29285278340004,237.87526855480002,238.12961120620002,235.68486328120002,234.218533325,234.81084899919998,235.39444580079999,235.4657562256,235.16628723120002,235.329956055
R.Index_M_e_z,-30.97550926208,-31.280376434339995,-28.55246620178,-20.793390274060002,-4.3205564260442,10.093952083594,23.70418930054,48.74110641482,72.08519287109999,85.68417510985999,87.00825805662,85.81128082277999,90.2949508667,104.78210449224,122.95642242419999,130.6957183838,131.3893432616,135.03975830079997,137.915789795,138.3267608644,138.2743774414,138.3711029054,138.48150024420002,138.48325805660002,138.4881286622,138.64763183579998,139.10653686519998,139.1509765626,139.0580230712,138.9502868654,139.2756652834,139.9740722656,139.1044036866,138.4212402344,139.34853515639998,139.20317688,138.59211730939998,138.359390259
R.Index_M_d_x,0.5618995368481999,0.6513326287272,0.707579600811,0.6896128177642,0.6287569284442001,0.5107964992524,0.43705268502239997,0.33001296520219997,0.17357717454439997,0.061084000766260006,0.06434396579862,0.0714588113129,0.05201170966028,-0.014431401900963998,-0.09101979583507999,-0.094158115983,-0.08381514698268,-0.0953697621823,-0.10972142070539999,-0.11171451807019998,-0.10917023569339998,-0.1071403965356,-0.1048667117954,-0.1020600497722,-0.10113855749359998,-0.09906744211911998,-0.09858517050744,-0.09566956311464,-0.09747247546910001,-0.1022706240416,-0.1015558078886,-0.09996491670598,-0.10130353122946001,-0.09166510254143999,-0.09190478920934,-0.09050737917422,-0.08797277063132,-0.08711842447519999
R.Index_M_d_y,-0.5185771226884,-0.49135133028039996,-0.43757660388959996,-0.48808399438859995,-0.5090890467168,-0.5742330193522001,-0.5672197818756001,-0.5083546698093999,-0.5183219909668,-0.531552875042,-0.5417276620866,-0.5379284858704,-0.511661994457,-0.41252247095100003,-0.33957376480100004,-0.31286349892619997,-0.30187172293660003,-0.27640783190740004,-0.260493952036,-0.2599772751332,-0.26011937260640006,-0.261194115877,-0.2608327567578,-0.2579766094686,-0.25713023543360003,-0.25515284538259997,-0.2485932022334,-0.25614390373220003,-0.25172173082820004,-0.24738449752319996,-0.2488416135312,-0.2504236102104,-0.2497681319712,-0.2582314074038,-0.2505422204732,-0.2548514544964,-0.26196876764300003,-0.26564112305599996
R.Index_M_d_z,-0.27980881929379997,-0.5766866445544,-0.554405105114,-0.5345821261405999,-0.5867040514946,-0.6385515213012001,-0.6974300146099999,-0.7936902284624,-0.8362656354903999,-0.8446567654612,-0.838011264801,-0.8398332238196,-0.8572940468788,-0.9098679065704,-0.9359551072121999,-0.945103240013,-0.9496214389801999,-0.9562503099439998,-0.9592156529426001,-0.9591299772263999,-0.9593845129012001,-0.9593216776846001,-0.9596698641776001,-0.9607443451882001,-0.9610692501068,-0.9618103861809999,-0.9635759353638,-0.9618862390518,-0.9628722429274001,-0.9635044932364,-0.9632044792176,-0.9629598379134,-0.962985575199,-0.9617216706274,-0.963730442524,-0.9627271771429999,-0.9610569357872001,-0.960127651691
R.Index_P_s_x,-19.937657165540003,-33.26341781616001,-34.20567550658,-35.54932022096,-29.24341926574,-21.934909439080002,-20.72213478088,-13.994796180745999,0.7548368096351998,10.342881584146,9.01908531189,6.796124839782,4.084389829634,2.338239574432,2.8673968315119995,-0.09580388665279996,-1.721166515352,-0.9296399354930001,-0.27087222039700004,-0.14494420439,-0.4046858429912,-0.5271464824676,-1.0983547568324001,-1.8496417284,-2.150704288484,-2.5259588241560005,-2.953251218796,-3.464871311188,-3.1662748813639996,-2.708669424058,-2.718853998184,-3.3075738430039996,-3.291444206236,-2.717026996612,-1.7498612880720004,-1.0460518956192,-1.233189892768,-1.32251930237
R.Index_P_s_y,188.1919952394,179.74735717779998,174.39088439940002,175.6750915526,187.9294311524,200.0231414796,209.73678283700002,224.879058838,236.6207244872,237.33646850580004,233.58175048820004,231.1735839844,233.81726379399998,234.8101348878,237.52366333,239.94043273919996,240.1629821778,239.8647735598,239.6732452392,239.5290161134,239.374661255,239.12650756859998,239.0043792724,238.451623535,237.9140167236,237.4490753172,237.61063537579997,239.3948516846,238.29285278340004,237.87526855480002,238.12961120620002,235.68486328120002,234.218533325,234.81084899919998,235.39444580079999,235.4657562256,235.16628723120002,235.329956055
R.Index_P_s_z,-30.97550926208,-31.280376434339995,-28.55246620178,-20.793390274060002,-4.3205564260442,10.093952083594,23.70418930054,48.74110641482,72.08519287109999,85.68417510985999,87.00825805662,85.81128082277999,90.2949508667,104.78210449224,122.95642242419999,130.6957183838,131.3893432616,135.03975830079997,137.915789795,138.3267608644,138.2743774414,138.3711029054,138.48150024420002,138.48325805660002,138.4881286622,138.64763183579998,139.10653686519998,139.1509765626,139.0580230712,138.9502868654,139.2756652834,139.9740722656,139.1044036866,138.4212402344,139.34853515639998,139.20317688,138.59211730939998,138.359390259
R.Index_P_e_x,-39.13524818422,-55.65162124632,-57.69163208008,-60.165066528299995,-54.3661048889,-44.934997558579994,-41.59132308958,-28.094297409059998,-5.547359579806598,9.030959129356,8.498783111574,6.606815814974,3.1632635116579997,2.608106851574,4.935416030886,0.6194263577458,-2.038535523414,-1.4465429663668,-0.7516375303268,-0.6174073815346,-0.9364079236989999,-1.195207309724,-1.9190076589600005,-2.9761915683759996,-3.4848452568040003,-3.998289394378,-4.426968002320001,-4.794326305388,-4.419545078278,-3.8754787921899996,-3.9034805774679997,-4.3299888610820005,-3.9562301158900004,-3.8329060554480003,-2.95055985451,-2.1596643447859996,-2.162425613404,-2.15720462799
R.Index_P_e_y,201.2753692624,192.7234069824,185.6498718262,187.46968994159997,196.78005371080002,210.482305908,220.009036255,234.1397277832,245.81771850579997,248.2333740234,245.85834960940002,242.94724426280004,244.20911560040003,241.6043670652,242.0236022952,244.05961914080004,244.03391723640001,243.7793579102,243.8476593018,243.7346557618,243.3483459474,243.0004669188,242.77790222179996,242.15983276379998,241.70541076659998,241.19323120119998,241.1518585204,242.84289245579998,241.47062377920003,240.954083252,241.35923156719997,239.645675659,238.64059143059998,239.571356201,239.9650482178,240.21726074240001,240.1324920654,240.43780517599998
R.Index_P_e_z,-18.764121246334,-8.043781375882,-5.475498867034,0.7582415819177999,18.065256118782,34.01180458066,49.55078353882,79.05734100342,104.99831695556,118.7010833738,119.5702224732,118.561076355,123.49051055880003,138.89140625,157.4037933348,165.2455810548,165.9759582522,169.61973266579997,172.4660705568,172.8734466554,172.84762573240002,172.953326416,173.0714385988,173.0716339112,173.0602539062,173.2192626954,173.6994689942,173.7590576172,173.69489746079998,173.59918212899998,173.9100280762,174.53669433559998,173.620574951,172.88090515119998,173.8311553954,173.6641143798,173.0282958984,172.77742004400002
R.Index_P_d_x,0.5515758275986,0.6432469487192,0.674787092209,0.707247686386,0.7218128085138,0.6608273506168001,0.5996033668516,0.4051000297068,0.18107163161040002,0.0376935157925,0.014949068985879995,0.005439134986954799,0.02646535262466,-0.007753699040028599,-0.05941731557252,-0.020549645926782,0.009118492342534,0.0148514052853,0.013813115470100001,0.01357458233834,0.0152771824971,0.019194399565460003,0.02357860468326,0.032367485761639996,0.03833189085126,0.042302285879880004,0.042342110723259996,0.03819725736976,0.0360083475709,0.033524203300480004,0.03403611332178,0.02937552854418,0.019100304693,0.03206089176236,0.03449788466096,0.03199577368794,0.02669835202396,0.0239817667753
R.Index_P_d_y,-0.3759051203728,-0.3728215396406,-0.323487764597,-0.33887667655939996,-0.2542917937042,-0.30050762891759997,-0.2951373815536,-0.26607304811460003,-0.264243543148,-0.313084578514,-0.35272525548920003,-0.3382750809192,-0.2985736250876,-0.19520857930179997,-0.12929004281780002,-0.1183504596354,-0.11121782362457999,-0.1124719247224,-0.1199372395872,-0.1208343937994,-0.11416999101639999,-0.1113047227266,-0.10841904878619998,-0.1065424770116,-0.10893249660740001,-0.107575263083,-0.10174469500774001,-0.09906743764866001,-0.09130216389894001,-0.08845901638268001,-0.09279187470676001,-0.11380012482419999,-0.1270524188876,-0.13677656948580003,-0.1313203215598,-0.1365179270506,-0.14268659949300003,-0.146756201982
R.Index_P_d_z,-0.3508516430856,-0.6676225185396,-0.6630362153052,-0.6192110300064,-0.6431782960891999,-0.687196099758,-0.7426117658616,-0.8710313439369999,-0.9456438422204,-0.9486257076264,-0.9355544805525999,-0.9409512042998,-0.9537586569786001,-0.9800118923186002,-0.9897250175476,-0.9926698327066001,-0.993725812435,-0.9935349106790001,-0.9926819086076,-0.9925785779951999,-0.9933418869972002,-0.993599677086,-0.993821489811,-0.993776524067,-0.9933095216749999,-0.993295264244,-0.9939072370528,-0.9943426251409999,-0.9951697826383998,-0.9955153226854,-0.9950975894926,-0.993036353588,-0.9917018055914001,-0.9900782942774,-0.9907378435136,-0.9901149630548002,-0.9894036531448002,-0.988881826401
R.Index_I_s_x,-39.13524818422,-55.65162124632,-57.69163208008,-60.165066528299995,-54.3661048889,-44.934997558579994,-41.59132308958,-28.094297409059998,-5.547359579806598,9.030959129356,8.498783111574,6.606815814974,3.1632635116579997,2.608106851574,4.935416030886,0.6194263577458,-2.038535523414,-1.4465429663668,-0.7516375303268,-0.6174073815346,-0.9364079236989999,-1.195207309724,-1.9190076589600005,-2.9761915683759996,-3.4848452568040003,-3.998289394378,-4.426968002320001,-4.794326305388,-4.419545078278,-3.8754787921899996,-3.9034805774679997,-4.3299888610820005,-3.9562301158900004,-3.8329060554480003,-2.95055985451,-2.1596643447859996,-2.162425613404,-2.15720462799
R.Index_I_s_y,201.2753692624,192.7234069824,185.6498718262,187.46968994159997,196.78005371080002,210.482305908,220.009036255,234.1397277832,245.81771850579997,248.2333740234,245.85834960940002,242.94724426280004,244.20911560040003,241.6043670652,242.0236022952,244.05961914080004,244.03391723640001,243.7793579102,243.8476593018,243.7346557618,243.3483459474,243.0004669188,242.77790222179996,242.15983276379998,241.70541076659998,241.19323120119998,241.1518585204,242.84289245579998,241.47062377920003,240.954083252,241.35923156719997,239.645675659,238.64059143059998,239.571356201,239.9650482178,240.21726074240001,240.1324920654,240.43780517599998
R.Index_I_s_z,-18.764121246334,-8.043781375882,-5.475498867034,0.7582415819177999,18.065256118782,34.01180458066,49.55078353882,79.05734100342,104.99831695556,118.7010833738,119.5702224732,118.561076355,123.49051055880003,138.89140625,157.4037933348,165.2455810548,165.9759582522,169.61973266579997,172.4660705568,172.8734466554,172.84762573240002,172.953326416,173.0714385988,173.0716339112,173.0602539062,173.2192626954,173.6994689942,173.7590576172,173.69489746079998,173.59918212899998,173.9100280762,174.53669433559998,173.620574951,172.88090515119998,173.8311553954,173.6641143798,173.0282958984,172.77742004400002
