,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.13832876682280001,0.0,0.0,0.146259367466,0.0,0.0,0.14710644483559998,0.6899706363675999,0.8343705534934,0.8968155264856001,0.8080680608748001,0.7175386309624,0.7376470208166,0.813057804108,0.9047478079796001,0.8971629619597999,0.7289447426796001,0.6664082765578,0.6849839925766001,0.7060374498367998,0.7153531789780001,0.7237381041050001
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0211197808384,0.0,0.0,0.006368619948619999,0.0,0.0,0.00494965873658,-0.582213562727,-0.26953308880340004,-0.14093788713219998,-0.3225668549538,-0.5166322529316,-0.508896970749,-0.39108398556699997,-0.2411812037228,-0.2536381959914,-0.5356467545033999,-0.6300885796546,-0.6121950030328001,-0.5932717561722,-0.5827416539192,-0.567700177431
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.1428954482078,0.0,0.0,0.1362631320954,0.0,0.0,0.1354075312614,-0.41679840087900005,-0.47407181262979997,-0.4187684595584,-0.4812852263452,-0.46631917953499996,-0.4430902659891999,-0.42714222669620006,-0.3475844323634,-0.3547220051288,-0.41967918276800004,-0.39858304262160005,-0.39485287666339997,-0.38667194843279995,-0.3855560362337999,-0.392316251993
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,26.3265075684,0.0,0.0,25.123829650799998,0.0,0.0,24.965237426799998,137.2204559326,132.2892211912,129.92363891620002,132.98028869620003,137.3253692626,137.6207702634,134.05401306160002,131.2076843264,131.833380127,137.9283081054,139.0866333006,138.45640564,137.9623413088,137.70606994660002,137.5687026975
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,24.2551330566,0.0,0.0,25.9773284912,0.0,0.0,25.834533691400004,181.16309814459999,180.5857604982,179.45965271,182.25870056140002,185.67647399899997,185.1651000978,182.7934387208,180.8525299072,181.03080444360003,185.3320892334,185.0262542724,184.3322875976,183.69440002460001,183.5699188232,183.43508148200002
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,-2.4830554962199995,0.0,0.0,-2.76915187836,0.0,0.0,-2.8089366912800005,1.0467883050440001,7.3015166282660005,6.908244991302,5.789642333984,3.2900681018820004,2.276379179954,3.6674998760240003,3.6799815654779997,3.407545518874,1.7357007205486004,0.08252005837863999,0.46409469842900003,0.6274491786956,0.9258556008338001,1.286681592465
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,24.1536087036,0.0,0.0,22.826358032199998,0.0,0.0,22.654458618200003,134.60223388679998,126.1536392212,121.2914123532,126.30701599119998,133.03654785140003,133.7375976562,128.57619934099998,122.1072418212,122.3913253786,132.7093872072,136.36627807600001,135.7344543458,134.80924682640003,134.3229736328,134.0269851685
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,23.9233795166,0.0,0.0,25.877291870200004,0.0,0.0,25.7567810058,186.775402832,181.28277282720003,178.5188842774,184.2588684084,190.2336120604,189.2788787842,185.3951995848,181.6912933348,182.3543151856,190.72840881360003,191.3825378418,190.35820007319998,189.621987915,189.4225189208,189.041427612
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,-4.727686309819999,0.0,0.0,-4.9096008300800005,0.0,0.0,-4.9359458923399995,15.332023429859998,21.675359344479997,19.99051055908,19.75751724242,17.69369010926,16.924317169200002,18.10971832274,16.41515274046,15.83638668062,15.45611610414,14.18474845884,14.71222724916,14.82805557252,15.104811859140003,15.52644205095
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.13832883834839999,0.0,0.0,0.146259367466,0.0,0.0,0.1471064567566,0.1666786092799044,0.3905972242354,0.5495361208916,0.4248271703718,0.27303059101099997,0.24720662534240004,0.3487230658532,0.5793431758880001,0.6010904788972,0.33224170506,0.17318049967299998,0.17328210771080002,0.200729110837,0.21537123620500004,0.22546923160550003
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0211197510362,0.0,0.0,0.0063684321939999995,0.0,0.0,0.0049498125910800005,-0.357284900546,-0.044372499361640005,0.0598902504891,-0.12733267918240002,-0.29011189341559995,-0.2618872374296,-0.16563068330269998,-0.05339651182288,-0.08425598591574,-0.34353508353219997,-0.4046472907068,-0.38361553549780003,-0.3773561120032,-0.37258227467520005,-0.35690551996250003
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.14289536476140002,0.0,0.0,0.13626314401620002,0.0,0.0,0.1354075074196,-0.9094122529031999,-0.9150530815124001,-0.8328300118446,-0.8892087936400002,-0.916948747635,-0.9325022697447999,-0.9194059610366001,-0.8107336163520001,-0.7912322163579999,-0.8734553217888001,-0.8977617979050001,-0.9070501923562,-0.9040246248243999,-0.902646279335,-0.9065172076225
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,42.7168243408,0.0,0.0,42.206011962800005,0.0,0.0,42.086706543000005,215.8499176024,212.27523498540003,210.2629119872,211.8549072266,214.39197082520005,214.6635498046,213.54586792,212.42585144039998,212.14985351579998,215.13932800319998,215.86153869640003,216.00988159179997,216.2124877928,216.29853210480002,216.3277511595
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,24.1936569214,0.0,0.0,24.920753479000002,0.0,0.0,24.6286773682,146.1448791502,149.2904266356,150.99492797859997,150.3647521972,148.1935424806,147.8684265134,149.21730041520001,150.8607788086,151.23732910159998,148.52991943359999,146.8662933348,146.9266540528,147.22897033700002,147.45497131359997,147.5822143555
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,13.422593688959997,0.0,0.0,12.47499923706,0.0,0.0,12.38420639038,51.99735641478001,56.82089004516,58.826918792719994,56.06455535888,53.49195785522001,53.44142684935999,54.95144042969999,57.73067703246001,58.08197631836,53.83016357422,52.03217544556001,52.315987396260006,52.81612319948,53.13606185914,53.3665370941
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,35.773815918000004,0.0,0.0,35.426309204199995,0.0,0.0,35.2556365966,195.215979004,191.374472046,188.5536437988,191.4716552734,195.13369140620003,195.8886962892,193.3684631346,190.35080871579999,190.71755676260003,195.7221710206,196.50595397939998,196.3537200928,196.26342163099997,196.1775787354,196.1313323975
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,22.1146987916,0.0,0.0,23.0237442016,0.0,0.0,22.7702392578,165.3284667968,174.35519409160003,177.37220764159997,174.34656982439998,170.35266723619998,170.31022949200002,172.928060913,176.28587036140001,176.21394653299998,169.8971801758,166.339453125,166.63226318380003,167.1895385742,167.6296417238,168.0933532715
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,6.80105133056,0.0,0.0,5.63326911926,0.0,0.0,5.58310546876,11.928085803988001,20.176763153079996,23.587275314320003,18.4306995392,14.158910751340002,14.033095931999998,17.02396392822,22.02525978088,21.69079551694,14.1539346695,11.3449689865,11.8857372284,12.65507755278,13.168285560600001,13.60850048065
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.1414495825768,0.0,0.0,0.1381225466728,0.0,0.0,0.13916904926300003,0.4203742146492,0.4258102238176,0.44228187799439994,0.41526703238479995,0.3923480033872,0.38249920606619997,0.4110732853412,0.44973376989339997,0.43663917183859996,0.39558480978,0.3943303942682,0.4004540205004,0.4064213633538,0.4099231958392,0.411460652947
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0423545181752,0.0,0.0,0.0386476755142,0.0,0.0,0.037861865758800003,-0.39082629084579995,-0.5106432855128,-0.5373830676078001,-0.48858044743519996,-0.451446801424,-0.457205796242,-0.4830581724642,-0.5179841399192,-0.5088474571706001,-0.4353141844272,-0.3967257499694,-0.4014614224434,-0.4066556930542,-0.41101757287999996,-0.4178724288945
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.13490036726,0.0,0.0,0.1393862128258,0.0,0.0,0.1385584831238,0.8163292765616001,0.7465490341186001,0.7179355502128,0.766712796688,0.8013303160668,0.8028640747069999,0.772694647312,0.7274247169496,0.7413957953452,0.808321905136,0.8289185285567999,0.8236835360528,0.8181990504262,0.8142615437504,0.809988558292
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,35.773815918000004,0.0,0.0,35.426309204199995,0.0,0.0,35.2556365966,195.215979004,191.374472046,188.5536437988,191.4716552734,195.13369140620003,195.8886962892,193.3684631346,190.35080871579999,190.71755676260003,195.7221710206,196.50595397939998,196.3537200928,196.26342163099997,196.1775787354,196.1313323975
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,22.1146987916,0.0,0.0,23.0237442016,0.0,0.0,22.7702392578,165.3284667968,174.35519409160003,177.37220764159997,174.34656982439998,170.35266723619998,170.31022949200002,172.928060913,176.28587036140001,176.21394653299998,169.8971801758,166.339453125,166.63226318380003,167.1895385742,167.6296417238,168.0933532715
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,6.80105133056,0.0,0.0,5.63326911926,0.0,0.0,5.58310546876,11.928085803988001,20.176763153079996,23.587275314320003,18.4306995392,14.158910751340002,14.033095931999998,17.02396392822,22.02525978088,21.69079551694,14.1539346695,11.3449689865,11.8857372284,12.65507755278,13.168285560600001,13.60850048065
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,30.7224639892,0.0,0.0,30.3047180176,0.0,0.0,30.0897460938,173.0086090086,168.28735351580002,165.23998413100003,168.2019714356,172.87308044440002,173.784237671,170.494946289,167.8156005858,168.14710083,173.46280212380003,174.51536865239999,174.3832946778,174.3471099854,174.153060913,174.0354309085
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,20.4790023804,0.0,0.0,21.459135437,0.0,0.0,21.3064300538,176.66743164079998,185.23917236339997,189.3413574218,186.3834014894,182.73777465799998,181.8706604004,184.04667663560002,188.4731262208,188.43873901359999,182.8954437258,177.3375366212,176.560684204,176.7329193118,177.167050171,177.6413726805
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,4.12571487426,0.0,0.0,3.0505590438800003,0.0,0.0,3.02968978882,-4.079808688162,4.952609300611999,9.55541172029,4.387403845785999,-1.1216631770140002,-2.1327473878839998,1.6336414188147999,6.947295188903999,6.700296497345998,-0.6303067684182,-5.352578926084001,-5.504172611237999,-5.017641830444,-4.37255744934,-3.8366641998299995
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.1699215769768,0.0,0.0,0.1722843408584,0.0,0.0,0.1737745046616,0.74702988863,0.7766235947610001,0.784244096279,0.7827647566795999,0.7488209128378,0.7435679912568001,0.7694381833077999,0.7580578207968,0.7592437505722,0.7487790584563999,0.7397375106810001,0.7390593886375999,0.7372389912606,0.7408789634704,0.7432802319530001
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0550229132176,0.0,0.0,0.052631610632,0.0,0.0,0.0492408245802,-0.3814294815064,-0.3661242604256,-0.4026281297206,-0.4049048364162,-0.4166205227378,-0.3888792932032,-0.3740171551704,-0.40996491909020005,-0.41122772693640003,-0.43724633455260004,-0.3699626266956,-0.333980458975,-0.32102811932579994,-0.32082723975180005,-0.32118418812750005
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.08999519348139999,0.0,0.0,0.08687934875480001,0.0,0.0,0.0858939111232,0.538486802578,0.512122684717,0.47201539874079995,0.4723999321462,0.5140206336976,0.5437999844552001,0.5177123546602,0.5072049379348,0.5042628765106,0.4973245382308,0.5616859436034,0.584976196289,0.5944895267485999,0.5900533914566,0.5868348777295
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,30.7224639892,0.0,0.0,30.3047180176,0.0,0.0,30.0897460938,173.0086090086,168.28735351580002,165.23998413100003,168.2019714356,172.87308044440002,173.784237671,170.494946289,167.8156005858,168.14710083,173.46280212380003,174.51536865239999,174.3832946778,174.3471099854,174.153060913,174.0354309085
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,20.4790023804,0.0,0.0,21.459135437,0.0,0.0,21.3064300538,176.66743164079998,185.23917236339997,189.3413574218,186.3834014894,182.73777465799998,181.8706604004,184.04667663560002,188.4731262208,188.43873901359999,182.8954437258,177.3375366212,176.560684204,176.7329193118,177.167050171,177.6413726805
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,4.12571487426,0.0,0.0,3.0505590438800003,0.0,0.0,3.02968978882,-4.079808688162,4.952609300611999,9.55541172029,4.387403845785999,-1.1216631770140002,-2.1327473878839998,1.6336414188147999,6.947295188903999,6.700296497345998,-0.6303067684182,-5.352578926084001,-5.504172611237999,-5.017641830444,-4.37255744934,-3.8366641998299995
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,27.928326415999997,0.0,0.0,27.4717285156,0.0,0.0,27.2322540284,160.16229858399998,153.1900054934,149.5543609618,153.6603363036,159.1329193114,159.809814453,155.7539215088,152.20360412600002,152.6319610594,159.70476379399997,161.1283355712,160.8107574464,160.6735809324,160.422338867,160.1992874145
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,19.57422332764,0.0,0.0,20.593679809599998,0.0,0.0,20.496730041599996,184.58970336919998,188.2428680418,190.5864196776,190.09781494140003,189.84025268559998,188.76040344220002,188.9529937744,191.27112731940002,191.38371276840002,190.34115905779998,186.14161376980002,184.9509063722,184.77835083,185.03372497540002,185.2643661495
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,2.64586315156,0.0,0.0,1.6219434738160001,0.0,0.0,1.61727809906,1.9935252878799399,10.616673755658,14.316564750660001,10.894132041919999,4.437411332130001,3.1101364612580005,6.9504866600040005,11.234461402906,11.160610008233999,4.2704614043226,-1.6567029595356,-1.536313009262,-0.6938737809658,0.09621355384586,0.728834867477
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.1699216127396,0.0,0.0,0.1722843766212,0.0,0.0,0.1737745165824,0.7812309384346,0.9181248307227999,0.953899884224,0.8843298196791999,0.8355889678001999,0.8498356819152001,0.8964554905894,0.949422466755,0.943532407284,0.8366766691208,0.8141143083572,0.8253953814506,0.8315370440482,0.8350153207777999,0.841426461935
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0550228893756,0.0,0.0,0.0526314973832,0.0,0.0,0.049240809679,-0.4817822515964001,-0.1826656982304,-0.07571677491068,-0.22588699758060002,-0.43192742466920003,-0.418990421295,-0.298371052742,-0.1701566547158,-0.1790946394204,-0.4528012037278,-0.5354080438614,-0.5102399468424,-0.4892719507216,-0.4784012079238,-0.463582098484
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0899951338768,0.0,0.0,0.0868793010712,0.0,0.0,0.0858939051628,-0.36934158802039996,-0.3444524347782,-0.28954305648800005,-0.3956978440282,-0.3380674600602,-0.3188389003278,-0.3233367562294,-0.2607182174918,-0.2712479889392,-0.2980336487294,-0.224759697914,-0.24129998385919998,-0.262944060564,-0.27176228165620003,-0.2776446938515
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,27.928326415999997,0.0,0.0,27.4717285156,0.0,0.0,27.2322540284,160.16229858399998,153.1900054934,149.5543609618,153.6603363036,159.1329193114,159.809814453,155.7539215088,152.20360412600002,152.6319610594,159.70476379399997,161.1283355712,160.8107574464,160.6735809324,160.422338867,160.1992874145
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,19.57422332764,0.0,0.0,20.593679809599998,0.0,0.0,20.496730041599996,184.58970336919998,188.2428680418,190.5864196776,190.09781494140003,189.84025268559998,188.76040344220002,188.9529937744,191.27112731940002,191.38371276840002,190.34115905779998,186.14161376980002,184.9509063722,184.77835083,185.03372497540002,185.2643661495
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,2.64586315156,0.0,0.0,1.6219434738160001,0.0,0.0,1.61727809906,1.9935252878799399,10.616673755658,14.316564750660001,10.894132041919999,4.437411332130001,3.1101364612580005,6.9504866600040005,11.234461402906,11.160610008233999,4.2704614043226,-1.6567029595356,-1.536313009262,-0.6938737809658,0.09621355384586,0.728834867477
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,25.465908813400002,0.0,0.0,24.9750701904,0.0,0.0,24.713999939,155.7474609374,145.2597747804,139.8435668944,145.5701568604,154.5897125244,154.6007293704,148.161804199,142.41613159180002,142.8692352294,153.47911376940002,156.5704925538,155.78102722160003,155.1735931396,154.78125,154.4564590455
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,18.7768585205,0.0,0.0,19.830967712400003,0.0,0.0,19.78315734864,188.3148468018,187.4255859376,187.7967437742,190.11892700200002,191.75844726580002,191.0133453372,190.07013549799998,189.99644165040004,190.34753418,193.29656372079998,190.9085510254,189.78341064440002,189.48775634779997,189.600668335,189.56375122050002
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,1.341697788238,0.0,0.0,0.36293156147000005,0.0,0.0,0.372546458244,15.15216026308,22.63239097594,24.688436889640002,22.757524490359998,18.05660762786,16.43691558836,19.19702796938,21.814039993279998,21.763117980959997,16.93534183502,11.24572143556,11.164805030839998,11.85869998934,12.63883857726,13.319980621349998
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.16992156505579997,0.0,0.0,0.17228431701660002,0.0,0.0,0.1737745404244,0.30465014129879997,0.5472332119940001,0.6701027870178,0.5582705914971999,0.3135083556174,0.35945789217939994,0.5239013433456,0.675394117832,0.6736861705778,0.4296069383622,0.314518326521,0.3470814168454,0.3795319557188,0.3892687141896,0.39628939330549995
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0550229489804,0.0,0.0,0.052631688117999995,0.0,0.0,0.0492407679558,-0.2570571154358,0.056397351902038,0.1925042957068,-0.0014568630607000004,-0.132366864383,-0.15546640157700004,-0.07708943374466001,0.087960934266446,0.071502494812,-0.2039405077694,-0.3289470791816,-0.3334716498852,-0.3249770641328,-0.31514628529579997,-0.29668320715450003
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0899952173234,0.0,0.0,0.08687933683399998,0.0,0.0,0.08589389920240001,-0.9080242991448,-0.82915610075,-0.71572111845,-0.8186447978021999,-0.9398057579993999,-0.9196270942687998,-0.8450843453408,-0.7300541758538,-0.7316361308096001,-0.8739521622658,-0.8903441786767999,-0.8764529824258,-0.8662024617196,-0.8655158281325999,-0.8688641488555
R.hand.palm_position_x,166.40043945327997,185.749810791,186.1315216064,183.464465332,184.3171203614,148.7851867676,183.647631836,181.07165832520002,144.5654693604,180.87734374980002,180.2358123778,143.8937133788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_y,138.64664611799998,136.7508026122,135.3456939696,134.18656005839998,137.0828765872,110.3601867674,147.3707427978,147.44699401860004,115.41918945319999,146.4596038818,145.8992584228,116.3009979248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_z,41.46054000854,40.518825531,40.499626159660004,39.44405746458,39.61650009156,32.02555389404,43.45326919556,42.20024871826,30.888296127340006,40.46564559936,40.3475013733,32.459572601320005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.pitch,-4.212257794280001,-10.52495297436,-13.31335229314,-13.368104797720003,-11.093086750149999,-2.0408482107920003,11.412320318792,2.04724195095,8.953033754404,8.234530459488,4.743557725454001,4.256891629614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.roll,-142.03523344837998,-167.91217040220002,-166.7314929602,-162.928361624,-151.5671450372,-75.35689742647999,-60.205285073952,-96.49722107884001,-37.07096792466,-96.42099753286,-99.04795252208,-78.84908439722001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.yaw,-40.012225683560004,-46.0883651137,-44.98654220656,-43.31680477276,-43.28063072448,-34.37208182188,-45.676651551019994,-44.578745757419995,-36.48799112316,-42.6622547596,-43.58594564808,-35.19481773212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Arm direction_x,0.17250084280959999,0.1773927062748,0.18622218370420002,0.17298890352239998,0.08868380188944,0.058169344626359996,0.018193149566680004,-0.0807426676154,0.09222194999460001,-0.23376057744019998,-0.21412102282040002,-0.1506489455698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Arm direction_y,0.45940933823580005,0.4236186265944,0.4302852272988001,0.43672581315040004,0.440410220623,0.4466838657856,0.3964320480822,0.3918070673941999,0.5180806994438,0.25273669958120004,0.30087452530860004,0.271368610859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Arm direction_z,-0.8678421854973999,-0.8883000850675999,-0.8832724452017999,-0.8826413035394001,-0.8933193802834001,-0.5143346041439999,-0.8402011990548,-0.9162091612815999,-0.3499112427234,-0.9384304285045999,-0.9287455439565999,-0.7369148731232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.wrist position_x,198.190763855,220.67479553200002,220.00737304700002,216.49236145,219.48558654779998,179.3768066404,226.0348480224,222.96455993639998,177.77673645,222.0278167724,222.1169830322,177.44523925779998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.wrist position_y,132.2075973512,134.7267120364,135.42241210920002,134.04396972659998,134.0634399414,103.48843231199999,132.01411132820002,135.4429412838,101.9230606078,131.51689758319998,132.8980773926,105.3037200926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.wrist position_z,94.98477478026,93.54880523682,94.18330230714,93.74300079346,92.62462158202001,70.51252441408,86.58964996338,88.48927459716,63.689938354519995,86.98769226076,86.86164855956,69.39673614504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.elbow position_x,158.76466217022,180.13062438959997,177.4451812742,176.9547119142,199.216369629,166.08185119620003,221.87669372559998,241.4187805176,156.6988586426,275.455206299,271.0556335448,211.87695922839998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.elbow position_y,27.2068321228,37.90612716672,37.0781364441,34.227662658659995,33.405035400379994,1.396148681560001,41.40718612672,45.893087005619996,-16.487396240280003,73.75240783694001,64.13139953612,43.28079452514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.elbow position_z,293.33531494140004,296.57512207039997,296.0605224608,295.475970459,296.7981262208,188.06679077148002,278.6226776122,297.89438476559997,143.66425781252,301.4716125488,299.1320251464,237.82305908199996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_s_x,201.85371093755998,231.13482666020005,230.75416564940002,226.66150817880003,224.923486328,175.6563964842,211.62815856939997,212.62203369139996,166.6576812744,211.93361816400002,211.95327148400003,169.46933898920003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_s_y,147.19420776379997,151.32030944820002,151.51703491220002,152.01107788080003,157.4740264892,119.22092590359998,151.0675964358,164.2669525146,113.9110809326,159.2333160402,161.1398834228,128.20113830580001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_s_z,67.86893920898001,61.33381347654,61.724082183840004,62.27867126463999,64.82690811156,58.977433776839995,85.61258087156,79.97477874754,62.953761291499994,80.09752044678,78.65017242432,63.049035644519996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_e_x,201.85371093755998,231.13482666020005,230.75416564940002,226.66150817880003,224.923486328,175.6563964842,211.62815856939997,212.62203369139996,166.6576812744,211.93361816400002,211.95327148400003,169.46933898920003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_e_y,147.19420776379997,151.32030944820002,151.51703491220002,152.01107788080003,157.4740264892,119.22092590359998,151.0675964358,164.2669525146,113.9110809326,159.2333160402,161.1398834228,128.20113830580001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_e_z,67.86893920898001,61.33381347654,61.724082183840004,62.27867126463999,64.82690811156,58.977433776839995,85.61258087156,79.97477874754,62.953761291499994,80.09752044678,78.65017242432,63.049035644519996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,201.85371093755998,231.13482666020005,230.75416564940002,226.66150817880003,224.923486328,175.6563964842,211.62815856939997,212.62203369139996,166.6576812744,211.93361816400002,211.95327148400003,169.46933898920003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_y,147.19420776379997,151.32030944820002,151.51703491220002,152.01107788080003,157.4740264892,119.22092590359998,151.0675964358,164.2669525146,113.9110809326,159.2333160402,161.1398834228,128.20113830580001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_z,67.86893920898001,61.33381347654,61.724082183840004,62.27867126463999,64.82690811156,58.977433776839995,85.61258087156,79.97477874754,62.953761291499994,80.09752044678,78.65017242432,63.049035644519996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_e_x,189.59694519064,220.80014648440002,217.9370697022,212.0053222656,209.273953247,157.36304931639998,180.69824523940002,185.83251953119998,139.61207580579998,186.1614868166,185.7621307374,148.56457519539998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_e_y,157.4367645264,164.69870300300002,163.729953003,165.0337066652,175.81860656720002,135.478504944,174.95662231419996,194.8384094238,127.8311203002,190.4269348144,191.6812438964,152.7925445558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
