,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
R.Ring_I_e_z,115.81285476673399,159.81489257820002,161.096005249,138.9955108642,118.0888656616,113.3566879272,113.8810485838,117.7996505738,125.2837966918,126.2914169314,128.3372039796,140.243563843,161.55768432600001,152.92767334,160.0439666748,150.767276001,118.266798401,123.1471939086,129.8300933836,133.02318420420002,132.03693847660003,130.9173004152,131.17194824220002,131.6951141358,132.21430969239998,132.07814025879998,132.370098877,132.999911499,133.36553649900003,133.1986724854,134.5483032226,137.00868530259999,136.67466430660002,135.2545257568,136.06275329599998,140.621850586,143.42680664059998,141.9373199464,140.9974975586,139.34582824700001,140.9565490724,143.0043823244,144.204083252,143.8371429444,143.7411346436,143.692602539,143.65253295899998,145.16892395,147.74033203119998,149.75243530300003,151.1446533202,153.9718688966,153.7729263305
R.Ring_I_d_x,-0.7306459993123999,-0.954373049736,-0.957504606247,-0.7664563655851999,-0.5873973369596002,-0.5890513658522,-0.5649306178094,-0.5050757765771999,-0.5308448195456,-0.5278520345687999,-0.586598062515,-0.7802809834478,-0.9233720898628001,-0.9655080199239998,-0.9826077222826001,-0.9224214434625999,-0.649820446968,-0.5772294759752,-0.609564125538,-0.6355103492738,-0.6278758406639999,-0.6201524615288001,-0.6226662635802,-0.6305917739868,-0.6354260087014,-0.6382892847062,-0.6467117547988,-0.65294495821,-0.6595850110052001,-0.6708292603494,-0.7031374335288,-0.7408178567886,-0.7242241621018001,-0.6980929732322,-0.7123481392862001,-0.7756852269173999,-0.773631453514,-0.7220978975293999,-0.7401312589646001,-0.7343546032906,-0.7476943492892001,-0.7796597957614,-0.7959786653518,-0.7905037641528001,-0.7851711392402001,-0.7836497068407999,-0.7905837774278,-0.8107631087304,-0.8326162576676,-0.8406546354296001,-0.8444260954856,-0.8594877600669999,-0.838745266199
R.Ring_I_d_y,0.2737446159124,0.2626146763564,0.229214400053,0.2876096189022,-0.04529058001941999,-0.22224492728700002,-0.127619291842,-0.1435219064356,-0.12616140991454,-0.1371398091315,-0.10417632386091999,0.24764345288280004,0.0221108868718,0.04702236279844,0.1659669071436,0.21889518201359998,-0.08397635761635999,-0.20215022563940002,-0.1562251672148,-0.09463785439724,-0.09925837665793999,-0.1123116657138,-0.1103827878832,-0.1094280540942,-0.10358139127500002,-0.09660753905774,-0.09041698127986,-0.0844273403287,-0.08049442768098,-0.09025367647418,-0.11907815486199999,-0.11510275900380003,-0.09585267305372,-0.08666446506978001,-0.06317609772086001,-0.01954474188386,-0.08203219585124,-0.1576142132282,-0.2340040683746,-0.26748602390279996,-0.2442243993282,-0.1906606197356,-0.1731369733812,-0.17896939516079996,-0.17529861032939997,-0.1794933646918,-0.18505244851100003,-0.16503196656719998,-0.14331152439119998,-0.133058604598,-0.1241181626916,-0.12412619143720001,-0.1195605136455
R.Ring_I_d_z,0.10654047280552,-0.11174338329576002,-0.05855452343818,0.5441317737101999,0.8011481165888,0.7760609388352,0.8147141456604,0.8506433963775999,0.8372614264488,0.8367419719696001,0.7935579538344001,0.4934069294483,-0.33825193792574,0.2265839248896,0.07059176713227999,0.2784232258796,0.7507009744644,0.7910729646683998,0.7766112565996,0.7662505149841999,0.7719296574592001,0.7763964772226,0.7746562600136,0.7683554649351999,0.7651779055596,0.7637056589126001,0.757339286804,0.7526832580566001,0.7472978353498,0.7360299468039999,0.700666689873,0.6617418646812,0.6826061964036001,0.7107302784918,0.6985856294631999,0.630319774151,0.6263856291771999,0.6734668493272,0.6294901371002,0.6236717104912,0.617255282402,0.5963672637938,0.5799988865851999,0.5856864094734,0.5939453959465999,0.5946960687636,0.583701145649,0.5613686800004,0.5349494814872,0.5249400734901999,0.5210324168204,0.4957441568376,0.531181901693
R.Ring_D_s_x,27.689673233040004,1.0607889711854,-3.168061769007001,-2.161909407377,-27.50584163666,-52.307601165760005,-56.06237792968,-50.860446929940004,-44.354970550539996,-34.87760925292001,-8.924594926816,19.305543136584,38.338803863559995,36.228822326659994,22.63542594912,32.10744819642,63.63310241698,73.54141540526,73.16622772216,70.45139617918,70.14768218997999,70.20678100586,70.38336029052,70.41110992432,70.10276794434,69.1760177612,68.87227478026,68.61724243164,68.24730682374,67.96932220456,69.4479736328,70.11565704346,71.2272476196,71.20964508056001,70.02579498292,68.46171417238,69.35504455565999,72.94650421142,74.71860961914,75.48323516846001,75.85222625733999,73.6808502197,72.83557281492001,72.41220855712,72.22848815917999,71.82915802002,71.56145172117999,71.23227081298,71.09442596433999,70.98451232907999,70.99265289306001,71.1722290039,70.26390075685
R.Ring_D_s_y,212.5866149904,231.44943847659997,226.9304687498,211.56260681159998,219.06131286619998,224.9833129882,222.822970581,225.8678771974,229.67223205559998,233.72313537620002,231.33398742679998,221.1680908202,216.571218872,212.26097106939997,221.74392089840003,220.56950378419998,222.16872558600002,222.5492675782,220.7226989746,220.694696045,220.56066589380004,220.03542785660002,219.482537842,218.880621338,218.74309997539999,218.2669799802,217.85400390619998,218.25119018580003,217.75907897940002,215.342877197,213.89446411159997,213.34844055159996,214.0551544188,214.29690856940002,214.46677856440002,213.8627288822,214.8968139648,215.03812866200002,211.6589630128,210.94375915519998,211.0752685546,209.32800903340004,208.59706726079997,208.61712036120002,208.7289703366,208.63046264640002,207.83297119139996,207.0669769286,205.8848449704,206.03098144519998,205.7144683838,203.39482727039996,202.71513366700003
R.Ring_D_s_z,115.81285476673399,159.81489257820002,161.096005249,138.9955108642,118.0888656616,113.3566879272,113.8810485838,117.7996505738,125.2837966918,126.2914169314,128.3372039796,140.243563843,161.55768432600001,152.92767334,160.0439666748,150.767276001,118.266798401,123.1471939086,129.8300933836,133.02318420420002,132.03693847660003,130.9173004152,131.17194824220002,131.6951141358,132.21430969239998,132.07814025879998,132.370098877,132.999911499,133.36553649900003,133.1986724854,134.5483032226,137.00868530259999,136.67466430660002,135.2545257568,136.06275329599998,140.621850586,143.42680664059998,141.9373199464,140.9974975586,139.34582824700001,140.9565490724,143.0043823244,144.204083252,143.8371429444,143.7411346436,143.692602539,143.65253295899998,145.16892395,147.74033203119998,149.75243530300003,151.1446533202,153.9718688966,153.7729263305
R.Ring_D_e_x,33.31317863462,14.926461791992,8.831681156158,2.319450330736,-27.38893852234,-54.60819168089999,-58.348715209939996,-53.89966125488,-46.910182189939995,-37.54755020142,-9.868905448914001,24.913344383226,56.58731002806,55.31005554195999,42.054598999039996,50.337166595460005,76.47543334960001,84.94914245606,85.2129760742,83.01092071534,82.55632629394,82.46278839111999,82.68905181884,82.87342834472,82.66062469481999,81.79046325682,81.65317230224,81.5213272095,81.2826156616,81.22684783938,83.34400634766,84.75636291504,85.54001312256,85.00597991944001,84.103855896,83.7914978027,84.644241333,87.21724395752001,89.34575195314,80.14272003172,78.25298461914001,78.10093688964,78.09905090331999,77.35151977538001,77.05332946778,76.56697998045999,76.42445678712001,76.84868927002,77.57161102296001,77.35818481445999,77.24379577636,78.23438110354,76.87952041625
R.Ring_D_e_y,212.11382751460002,225.32564086920002,221.97211608880002,208.9662109374,221.93952941899997,231.7824127198,228.4197875974,230.33571472160003,233.06929321299998,237.4225402832,235.85278015140003,219.7335601808,216.134249878,211.3316833496,218.4639282228,216.2435028076,223.82834167480001,226.5443450926,223.81015625,222.56501159680002,222.52230224619998,222.25502929660001,221.664013672,221.04324646,220.79016418459997,220.1762176514,219.64090271,219.91972045920002,219.34988098140002,217.12654724119997,216.24779357920002,215.62320861819998,215.94948120119997,216.0096435548,215.715319824,214.24899292,216.5180023192,218.1530395506,216.28356628420002,216.1968933106,215.3858581544,212.5224487304,211.53303222659997,211.64960327120002,211.7498687744,211.7200775148,211.0676361084,209.9446533204,208.28688049299998,208.15755920419997,207.7543823242,205.69992065440002,204.988693237
R.Ring_D_e_z,104.3294269562,147.2493286134,146.4748474122,120.02977142319999,98.63312530504001,94.9630935669,95.07146148682,98.79491577152,105.9909866336,107.08919830339998,109.20392913840001,124.55157775880002,168.24252014179996,148.44971923839998,158.64887084959997,145.26482849099997,103.4307723998,107.51330261220001,114.48200531,117.8798568724,116.78137512240001,115.5734588624,115.8625,116.51018829360001,117.0921829224,116.98510589599998,117.40288085920001,118.124711609,118.5967681884,118.65258636479999,120.701104736,123.93075561520001,123.18438720700001,121.20843811019999,122.25667877180001,128.1649078368,131.04761352539998,128.6276611328,128.55695343020002,120.95503082280001,121.8260650636,124.014176941,125.3830078124,124.94389648439999,124.81589050279999,124.75653533940002,124.7725631716,126.445477295,129.2243743896,131.1674896242,132.50848388679998,135.6594421386,135.289741516
R.Ring_D_d_x,-0.284549754858,-0.7016026139258,-0.6071858286858,-0.22675629854202,-0.005915289197583401,0.11640960276137999,0.1156883835792,0.15378384590160002,0.12929341048,0.1350986719132,0.047781986743220005,-0.28375406265266,-0.9233721613882,-0.965508055687,-0.9826077103614,-0.9224215269088001,-0.6498203396798001,-0.5772295236585999,-0.6095639944078,-0.6355104088782,-0.627875816822,-0.6201524734496,-0.6226664900782,-0.6305917859076,-0.6354261159898,-0.6382893562317999,-0.6467117667198,-0.6529450297354,-0.6595850110054001,-0.6708291053772,-0.7031375527381999,-0.7408179879187999,-0.7242241024972,-0.6980928897858,-0.7123481035232,-0.7756852030754,-0.7736315011980001,-0.7220976710318,-0.7401314020158,-0.23576940298099996,-0.12147807776919999,-0.22365584373479996,-0.2663313627244,-0.24992848038659998,-0.2441363722088,-0.23973320126540001,-0.24606752693640002,-0.2841900646684,-0.3277447044848,-0.32250704169280003,-0.31630709767340004,-0.3573440134524,-0.334749534726
R.Ring_D_d_y,0.02392348945161999,0.309863972664,0.2508921653032,0.13137734010833998,-0.14563742280014,-0.3440336406228,-0.2831982612608,-0.22607199847679998,-0.171890899539,-0.1871894106268,-0.2286503359674,0.07258708551529999,0.02211058028037999,0.047021845728160004,0.1659672185778,0.21889512240900003,-0.08397636692970001,-0.20215041041380002,-0.15622496306900002,-0.09463773965828,-0.09925855398176,-0.1123115584254,-0.1103824093938,-0.10942856967459999,-0.1035812124612,-0.09660718739032,-0.09041685014962,-0.0844274148345,-0.08049438297746,-0.09025347828858,-0.1190781831742,-0.11510299444179999,-0.09585269242526,-0.08666418641806,-0.06317602917552,-0.019544912502179997,-0.08203193694356,-0.1576141119004,-0.23400430083280002,-0.2658079832792001,-0.2181152939796,-0.1616382539274,-0.1485594809054,-0.15344322919839998,-0.15285708606239998,-0.15633412599559998,-0.16367368698120002,-0.1456100642682,-0.121542674303,-0.10760457366696,-0.10321940779685998,-0.11663743853580003,-0.115041837096
R.Ring_D_d_z,0.5810642242432,0.6358172059058,0.7398291468618001,0.9596642613409999,0.9844582200051999,0.9307136654853998,0.9517628073692,0.9616370916365998,0.9762139320374,0.9716298222541999,0.9681412816046,0.7940124250947,-0.3382518723608,0.2265839308502,0.07059167325496,0.278423190117,0.750701034069,0.7910729050636001,0.7766113996506,0.7662505388259999,0.7719295978548001,0.7763964891434,0.7746562004088,0.7683554053304,0.7651778697968,0.7637056469918001,0.7573393106462001,0.7526831746102,0.7472978353498,0.736030113697,0.7006665587424,0.6617416977882,0.6826062917712,0.7107303738595998,0.6985856175424,0.6303197979928,0.6263856649399999,0.6734671115874,0.6294898390770001,0.9305722236632,0.968000125885,0.9609020471572001,0.9523441910744002,0.9559957385062001,0.957614994049,0.9581626415254,0.9553243994712,0.9474040389062,0.936904978752,0.9403959631919999,0.9429879903794001,0.9266065120698,0.935246884823
R.Pinky_M_s_x,13.519017219552001,-2.1314532250180003,-5.63841807843,-28.1377735138,-60.796096801759994,-86.04404449462001,-87.49472198487999,-86.16072235108,-83.71136322022,-73.77986450195999,-43.646659088119996,-5.672766113276,26.3153049469,23.99215583802,16.39574718474,16.890342903140002,35.0452583313,40.928910827660005,37.622373962400005,34.85165710448,34.863301086439996,35.24008483886,35.4041053772,35.341426849360005,35.067919921880005,34.4448387146,33.834066009519994,33.40039672851999,33.092209625239995,33.15063400268,34.70457000734,35.47302780152,35.557881927500006,35.218333435059996,34.3059173584,33.80761642454,35.76381454466,39.75306625366,44.941714477560005,47.310010528579994,45.98790969848001,43.20334854127999,42.20234146118,41.86603851318,41.48529663086,41.49874877928,41.73852691652,41.03022613526,39.93776779176001,39.064075469980004,38.73367309572,38.44581680298,38.10790634155
R.Pinky_M_s_y,211.7738220214,206.29361877440002,204.62283935559998,204.39648742679998,214.41952514660002,229.273400879,228.8473785402,230.76804504400002,230.8489807128,230.7482482912,231.88815307619998,214.9581848146,200.3709167482,198.2440795898,199.557043457,201.1194305422,204.6272247314,208.0742156982,207.5173828124,207.7404205322,208.88983459460002,209.43309631359998,209.1330780028,208.3632904052,208.081640625,207.49467163079998,206.60183410640002,206.5934539794,205.9556396482,203.8704406738,200.19961547839998,200.0125305176,199.99046630840002,199.356335449,198.1541198732,197.9736999512,201.4199279788,203.812988281,205.53452148440002,205.24739074699997,202.7793334962,197.2191314698,195.8548919678,196.1611602782,196.49223327640001,196.56166687,196.22546081540003,194.5124664306,191.72833862320002,191.0532958986,191.0347320558,190.1385314942,189.944793701
R.Pinky_M_s_z,54.2247138977,56.51242294312,59.11362915037999,60.857186889640005,61.8011505127,59.665501403840004,60.04849166872,65.08848876952001,69.84308929444,71.92840423582,70.66359710696,61.76299514770001,55.372482299800005,60.6312576294,62.050052642820006,61.461800384499995,58.53816146849999,65.18918991090001,70.45910949706,72.79266510007999,72.43215179444,72.002784729,72.27876892091999,72.2879486084,72.4945388794,72.22635498048001,71.92956695556,72.11338958740001,72.13013305662,71.17999725342,70.02372436524,70.38472747802,71.43827667235999,71.81941223146,71.805569458,71.62360687256,73.65234222412,75.59317016601999,74.43314666748002,73.37388305663998,73.44248352052001,73.31840209961999,73.54945831298,73.59388427735999,74.04340209957999,74.16441650392,73.71379852296,74.07915954590001,75.02785491944,76.17194061277999,77.16866760254,78.24103393552,78.7899513245
R.Pinky_M_e_x,-6.58928642276,-27.543945693980003,-31.757191467260004,-53.506954193119995,-85.58351287852001,-111.33600921640002,-114.22858581560001,-107.45798492440001,-101.01329345698,-92.1448928833,-66.8369644165,-32.42804450992,-3.3546895384838002,-3.3439736068254,-10.442720127121998,-10.063622856148,10.034265947346,20.869569015499998,18.323123168960002,14.34694805146,13.80655727388,13.756576919579999,13.758684921259999,13.784740066540001,13.44753799438,12.51704654692,12.1899137497,11.931194686899998,11.521301460260002,11.383874511719998,13.89184741974,14.21640472412,14.85205173496,14.854986000059998,13.813126182560001,12.815426254279998,14.51326751708,18.052123260480002,20.39635353088,21.92626228334,22.23157920834,19.94779052736,18.887268447879997,18.48348503112,18.04516639708,17.76935501098,17.61841545104,16.958084487919997,16.57123794556,16.40661697388,16.22417297364,16.36463432312,16.0741233826
R.Pinky_M_e_y,215.4125732422,210.08868408220002,206.1406860352,205.57424011220002,205.8868591308,210.2653442384,212.6894622804,210.7026611328,211.6438720702,215.15655517580004,219.13079223660003,216.23228454579998,193.5653045654,191.0126434326,199.79983520499997,202.4033050538,196.64257202139999,193.59773864759998,195.04389953620003,198.14682311999997,198.73787841800004,198.38999328620002,198.115374756,197.4172027588,197.4501037598,197.2339813232,196.7438201906,197.119696045,196.701095581,194.0522735596,189.7182342528,189.59856262199997,190.67839660639999,190.73733520499997,190.8864593504,190.7135681154,191.1271972658,190.80314331059998,187.3894836424,185.42984619139997,184.85041809080002,183.03834533679998,182.699020386,182.6293060302,183.0231475828,182.8370941164,182.0889587404,181.61846008280003,180.44228820799998,180.5816131592,180.8392456054,179.4048614502,179.259880066
R.Pinky_M_e_z,84.50650405882,107.992326355,110.3522094728,112.4713165286,112.7188583376,107.676989746,108.3379562376,114.5505508424,121.22124481239999,124.17096405020001,121.39417419440001,112.64430389399999,104.0491897584,110.67616882320002,112.9136611938,112.26305236799999,109.57892913819998,117.12239227300002,123.19539337159999,125.6911972046,125.00775756839998,124.2263626098,124.4409957886,124.5018966678,124.747012329,124.42487945580001,124.32366333019999,124.6503234864,124.66434021,123.52917480439999,122.6331604002,122.8297943114,124.30718231220001,124.94044799820001,125.07674102780001,124.7006774902,126.11160430919999,127.2629104614,123.14074707059999,121.0362823488,122.65637969939999,123.99994201659999,124.482093811,124.39668579100001,124.83654632560001,124.75391387920001,124.00474700939999,124.7189208984,126.38286437960001,128.0144119264,129.1317932128,130.2791168212,130.8586578365
R.Pinky_M_d_x,0.34946903735402,0.4416519105436,0.45392636656740004,0.4408989191058,0.43078822493580005,0.4395569384098,0.46461614966400006,0.37013176679599996,0.30069562792779997,0.3191715419292,0.40303153991720003,0.46498831510560007,0.5156440854074,0.47508311867720004,0.4664341032506,0.4684413611888001,0.4346738159658,0.34861752986919997,0.3354076862336,0.3563577473164,0.3659517109396,0.373368573189,0.37618249654779995,0.3746403634548,0.37574734091760004,0.381089913845,0.37616048455240003,0.37311994433400003,0.3748875260352,0.37829128503799997,0.3617107868194,0.36942546963699996,0.359853053093,0.353900963068,0.3561505973338,0.36482980847339996,0.3693198621272,0.3771474421024,0.42658146619799997,0.44115203022939997,0.4128686726094,0.404165583849,0.4051999092102,0.406372666359,0.4073733210564,0.4124005258084,0.41919094324100004,0.4183572590352,0.4060942113398,0.3937710285184,0.391199594736,0.3837557315826,0.3829319775105
R.Pinky_M_d_y,-0.0632390506566,-0.06595566496254,-0.026379134226584,-0.020468532200912,0.14829186145194,0.33034694790819996,0.28081346452239997,0.34872257113460003,0.33377155661580005,0.2709728777408,0.2217141479251,-0.022142976769824397,0.118276853999184,0.1256773814559,-0.004219553805890002,-0.022312855068603997,0.13876776173709998,0.25159119367599997,0.2167805522678,0.166730129719,0.17643400728699998,0.1919215261938,0.191480097175,0.1902354657652,0.18476879000679997,0.1783237308264,0.1713254988192,0.16464739143860002,0.1608376055954,0.1706329792738,0.1821591883898,0.18098759055160002,0.1618373572824,0.1497922897338,0.12630693614479999,0.1261760935188,0.178880572319,0.2261021435262,0.3153482496738,0.3444152474404,0.31159220933919995,0.2464522987606,0.22863998115079998,0.2351742982866,0.23408342897920004,0.23852362334740002,0.24568267762660004,0.22408895790560002,0.1961437880992,0.1819906383752,0.17719052732,0.1865437895058,0.1856964454055
R.Pinky_M_d_z,-0.5262778639794,-0.8946858525274,-0.8904913783072,-0.8970180869103999,-0.8849147081376,-0.8344066262246,-0.8392376661300001,-0.859616601467,-0.8929169178008,-0.9079396963120001,-0.8816624999048,-0.8842821240426,-0.8459676861762,-0.8697461128234,-0.8839745163918,-0.8828907847406,-0.8870533823965999,-0.9025632619858,-0.9165203094483999,-0.919340133667,-0.9137278318404001,-0.9076098322867999,-0.9065436005592,-0.9074424505236001,-0.9081120133397999,-0.907174384594,-0.9105733275412,-0.913055741787,-0.9130083441733999,-0.9097926259042002,-0.9143157839776,-0.9114591479302,-0.9188251495360001,-0.9232070088386,-0.9258162856100001,-0.9224429368972,-0.9117058515547999,-0.8979844808580001,-0.846504533291,-0.828339624405,-0.8553036451338001,-0.8808102726935999,-0.8851741313934,-0.8829176664352001,-0.8827498555185999,-0.8792106390000001,-0.874022090435,-0.8800841927527999,-0.8925147294998,-0.9009864687920001,-0.9030833125116,-0.9043860077856,-0.9049182832239999
R.Pinky_P_s_x,-6.58928642276,-27.543945693980003,-31.757191467260004,-53.506954193119995,-85.58351287852001,-111.33600921640002,-114.22858581560001,-107.45798492440001,-101.01329345698,-92.1448928833,-66.8369644165,-32.42804450992,-3.3546895384838002,-3.3439736068254,-10.442720127121998,-10.063622856148,10.034265947346,20.869569015499998,18.323123168960002,14.34694805146,13.80655727388,13.756576919579999,13.758684921259999,13.784740066540001,13.44753799438,12.51704654692,12.1899137497,11.931194686899998,11.521301460260002,11.383874511719998,13.89184741974,14.21640472412,14.85205173496,14.854986000059998,13.813126182560001,12.815426254279998,14.51326751708,18.052123260480002,20.39635353088,21.92626228334,22.23157920834,19.94779052736,18.887268447879997,18.48348503112,18.04516639708,17.76935501098,17.61841545104,16.958084487919997,16.57123794556,16.40661697388,16.22417297364,16.36463432312,16.0741233826
R.Pinky_P_s_y,215.4125732422,210.08868408220002,206.1406860352,205.57424011220002,205.8868591308,210.2653442384,212.6894622804,210.7026611328,211.6438720702,215.15655517580004,219.13079223660003,216.23228454579998,193.5653045654,191.0126434326,199.79983520499997,202.4033050538,196.64257202139999,193.59773864759998,195.04389953620003,198.14682311999997,198.73787841800004,198.38999328620002,198.115374756,197.4172027588,197.4501037598,197.2339813232,196.7438201906,197.119696045,196.701095581,194.0522735596,189.7182342528,189.59856262199997,190.67839660639999,190.73733520499997,190.8864593504,190.7135681154,191.1271972658,190.80314331059998,187.3894836424,185.42984619139997,184.85041809080002,183.03834533679998,182.699020386,182.6293060302,183.0231475828,182.8370941164,182.0889587404,181.61846008280003,180.44228820799998,180.5816131592,180.8392456054,179.4048614502,179.259880066
R.Pinky_P_s_z,84.50650405882,107.992326355,110.3522094728,112.4713165286,112.7188583376,107.676989746,108.3379562376,114.5505508424,121.22124481239999,124.17096405020001,121.39417419440001,112.64430389399999,104.0491897584,110.67616882320002,112.9136611938,112.26305236799999,109.57892913819998,117.12239227300002,123.19539337159999,125.6911972046,125.00775756839998,124.2263626098,124.4409957886,124.5018966678,124.747012329,124.42487945580001,124.32366333019999,124.6503234864,124.66434021,123.52917480439999,122.6331604002,122.8297943114,124.30718231220001,124.94044799820001,125.07674102780001,124.7006774902,126.11160430919999,127.2629104614,123.14074707059999,121.0362823488,122.65637969939999,123.99994201659999,124.482093811,124.39668579100001,124.83654632560001,124.75391387920001,124.00474700939999,124.7189208984,126.38286437960001,128.0144119264,129.1317932128,130.2791168212,130.8586578365
R.Pinky_P_e_x,1.515426826480001,-29.213091659539998,-36.25185775758,-37.73718719482,-53.9527519226,-79.18770141602,-82.98761138916,-75.71015014650001,-68.88242797851998,-60.59044570924,-36.22802200316,-21.489498901380003,-14.009357261664002,-5.251500511166,-14.167254447942,-21.410353088399997,6.444944381706,49.663379669200005,50.28698883056,43.25916748048,38.68733825682,37.96670913694,39.813766479499996,41.115043640139994,41.223271179200005,40.60260620116,40.6610321045,40.32906112672,38.65802688598,35.636627960220004,35.79762039184,37.71262435912,40.97176971436,40.38576660156,36.86274490356,33.187361145,37.9214691162,45.8518386841,48.02385025024,49.175362396260006,49.45617980956,46.189021301260006,43.893972778320006,43.29206848146,42.99121475222,42.88044433594,42.783455657939996,41.87556610108,41.265505218479994,40.94213714598,40.25091094970001,39.41026611328,38.592931747449995
R.Pinky_P_e_y,210.492782593,215.8386901854,214.80837402339998,207.37570495600002,204.7077728274,206.6964447022,207.85343627920003,208.93258972159998,212.4691223144,216.23541564939995,216.16684265139997,216.82546997059998,199.82085571300001,197.1605499268,208.10685424800005,211.19522705079999,203.87369995120002,201.3130096434,200.6822357178,202.859463501,203.13931274400002,202.45776672340003,202.1082733156,201.59090271,201.5306060792,201.35673522960002,201.00387573260002,201.40867919939996,200.9971740722,198.5495269776,195.460821533,194.32685241680002,195.7422882078,196.8556335448,198.0747863768,197.96201171880003,197.6108093262,195.868902588,190.5472442626,190.0289520264,190.2130218506,188.7026062012,188.49973144519998,188.390765381,188.72314758320002,188.41986694359997,187.4387695312,187.2124053954,186.3071777344,186.4260955812,186.6107025146,184.80318603519999,184.76174926750002
R.Pinky_P_e_z,110.25722694406002,144.7227661136,146.4040008548,145.0503234864,132.52050018300002,126.4475128174,128.31952972419998,134.14650268539998,140.3456939698,144.201147461,142.4765197754,146.33620910640002,139.30528564460002,147.4229766846,149.106085205,146.78233032240001,145.2269500734,139.01950378420003,141.7342620848,148.85864868160002,152.559222412,152.4368072512,150.9654724122,149.68839111300002,149.45910034180002,148.77622680660002,148.19986877440002,148.60762329119999,150.0271972656,151.6127532958,152.39731445319998,151.51931457519999,150.580923462,151.56499938940001,153.61912536620002,155.2133911134,154.4455718996,151.74159240720002,148.1403137208,146.22871704119999,147.73063964839997,150.0342376708,151.6790222166,151.785690308,152.113607788,151.9031829834,151.151223755,152.0432006836,153.853329468,155.630859375,157.2060424806,159.2352905274,160.20925903300002
R.Pinky_P_d_x,-0.2166995227336,0.04462842531517601,0.12017514258624,-0.42164040803900005,-0.845719885826,-0.8595576763152,-0.8352981090546001,-0.8488500237464001,-0.859091258049,-0.8436793804169997,-0.8183991432188,-0.29246669858690005,0.28487659692739997,0.05100204213522401,0.09958382733155999,0.30338046550740005,0.09596863470494,-0.7698675990105999,-0.8546262145042001,-0.7730334877970001,-0.6652438282966,-0.6473125100136,-0.69664144516,-0.730737400055,-0.7426468729971999,-0.7509308576586001,-0.7612396359444,-0.7592811107634001,-0.725561618805,-0.6484521269798,-0.5857004046441999,-0.628224492073,-0.6983696103096,-0.682623064518,-0.6162836194036,-0.5446896910668,-0.6258711457252,-0.7432881951332,-0.7386834979056001,-0.7285662889479999,-0.7279112696647999,-0.7016186594964,-0.6686107397080001,-0.6633135676385999,-0.6669889569284,-0.6714016675947999,-0.6728441596029999,-0.6662251114846,-0.6602570176128,-0.6560124874115999,-0.6424091219906,-0.616177070141,-0.6020911037925
R.Pinky_P_d_y,0.1315415229648,-0.1537397176026,-0.23175036311159997,-0.04816625332468001,0.03152553681284,0.09542259573952,0.12930209636679998,0.047326849959734005,-0.022064929083,-0.028845770657099996,0.07924788016811998,-0.015860151499300004,-0.1672562807798,-0.1643781766296,-0.22210689187059995,-0.23507189452619998,-0.1933405518532,-0.20628520548339999,-0.1507536649704,-0.12600308805700003,-0.11768227964660001,-0.108761100471,-0.1067591592672,-0.11159329563380001,-0.10910143554220002,-0.11023113429540002,-0.11390220224880002,-0.11467565447099999,-0.11486535817379999,-0.12024422734959998,-0.15354106426240002,-0.126421508193,-0.1353945747018,-0.16358652114879998,-0.1921961545946,-0.1938035160304,-0.17335401773439998,-0.1354445189238,-0.08442985862494001,-0.12296749353400001,-0.1433813393118,-0.1514468222856,-0.1550951153038,-0.1540456444024,-0.15240237414840002,-0.1492680370806,-0.14303927123559998,-0.149566757679,-0.1568110674618,-0.156265422702,-0.15431294143219998,-0.1443364083768,-0.147104874253
R.Pinky_P_d_z,-0.6885076224806,-0.9820734024047999,-0.9639266967773998,-0.8710735797884,-0.5294416487216,-0.5018723666667999,-0.5342525601386001,-0.5239419937134,-0.511335349083,-0.5355521559714,-0.5636840820312,-0.9008291006089999,-0.9426512837408,-0.982508981228,-0.9676860928536,-0.9229508757591999,-0.9531304001809999,-0.585468763113,-0.49567856788639997,-0.6194341659546,-0.7366505861284001,-0.7542698979375999,-0.709191775322,-0.6734178185462,-0.6607334256170001,-0.6510882616044,-0.6383842587472001,-0.6405525445938001,-0.6781332492828,-0.7508778810500001,-0.7958120107652,-0.767079126835,-0.7024877905844,-0.7118674755097999,-0.7631451010704,-0.8158263325692001,-0.7575726509092,-0.6544928669927998,-0.6684198379516,-0.6735766887664,-0.6704170465471999,-0.6960857629776,-0.7271713137628,-0.7323069453238,-0.7293138384818001,-0.7258970141412,-0.725822341442,-0.7305762887,-0.734484922886,-0.7383880257608,-0.7506284952164,-0.7742087483406,-0.7847544848920001
